"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
41.8893,25.0121,,397,,496,509,17.2429,,2,0.2,
41.8893,22.9722,,398,,497,511,17.2429,,2,0.2,
41.8893,20.9743,,399,,498,512,17.2429,,2,0.2,
41.8893,6.0443,,400,,499,513,17.2429,,1,0.2,
41.8893,7.2424,,401,,501,514,17.2429,,1,0.2,
41.8893,7.2424,,402,,502,516,17.2429,,1,0.2,
41.8893,22.9722,,403,,503,517,17.2429,,2,0.2,
41.8893,20.413,,404,,504,518,17.2429,,1,0.2,
41.8893,20.413,,405,,506,519,17.2429,,1,0.2,
41.8893,21.8706,,406,,507,521,17.2429,,2,0.2,
41.8893,20.413,,407,,508,522,17.2429,,1,0.2,
41.8893,21.8706,,408,,509,523,17.2429,,2,0.2,
41.8893,20.413,,409,,511,524,17.2429,,1,0.2,
41.8893,20.413,,410,,512,526,17.2429,,1,0.2,
41.8893,20.968,,411,,513,527,17.2429,,1,0.2,
41.8893,20.968,,412,,514,528,17.2429,,1,0.2,
41.8893,20.968,,413,,516,529,17.2429,,1,0.2,
41.8893,20.413,,414,,517,531,17.2429,,1,0.2,
41.8893,20.413,,415,,518,532,17.2429,,1,0.2,
41.8893,20.413,,416,,519,533,17.2429,,2,0.2,
41.8893,28.6446,,417,,521,534,17.2429,,1,0.2,
41.8893,28.6446,,418,,522,536,17.2429,,1,0.2,
41.8893,28.5232,,419,,523,537,17.2429,,1,0.2,
41.8893,28.5232,,420,,524,538,17.2429,,1,0.2,
41.8893,30.2938,,421,,526,539,17.2429,,1,0.2,
41.8893,30.2938,,422,,527,541,17.2429,,1,0.2,
41.8893,30.2938,,423,,528,542,17.2429,,1,0.2,
41.8893,32.2153,,424,,529,543,17.2429,,2,0.2,
41.8893,29.6561,,425,,531,544,17.2429,,1,0.2,
41.8893,30.126,,426,,532,546,17.2429,,2,0.2,
41.8893,22.0329,,427,,533,547,17.2429,,1,0.2,
41.8893,31.0286,,428,,534,548,17.2429,,1,0.2,
41.8893,32.5708,,429,,536,549,17.2429,,2,0.2,
41.8893,31.0951,,430,,537,551,17.2429,,1,0.2,
41.8893,31.7581,,431,,538,552,17.2429,,2,0.2,
41.8893,31.7581,,432,,539,553,17.2429,,1,0.2,
41.8893,32.7554,,433,,541,554,17.2429,,1,0.2,
41.8893,32.7554,,434,,542,556,17.2429,,1,0.2,
41.8893,33.7207,,435,,543,557,17.2429,,1,0.2,
41.8893,35.219,,436,,544,558,17.2429,,1,0.2,
41.8893,35.219,,437,,546,559,17.2429,,1,0.2,
41.8893,35.219,,438,,547,561,17.2429,,1,0.2,
41.8893,36.7967,,439,,548,562,17.2429,,1,0.2,
41.8893,38.44,,440,,549,563,17.2429,,2,0.2,
41.8893,30.2938,,441,,551,564,17.2429,,1,0.2,
41.8893,32.2497,,442,,552,566,17.2429,,1,0.2,
41.8893,39.9689,,443,,553,567,17.2429,,1,0.2,
41.8893,43.1105,,444,,554,568,17.2429,,2,0.2,
41.8893,43.1105,,445,,556,569,17.2429,,1,0.2,
41.8893,44.2068,,446,,557,571,17.2429,,1,0.2,
41.8893,44.978,,447,,558,572,52.895,,2,0.65,
41.8893,44.2068,,448,,559,573,52.895,,1,0.65,
41.8893,44.2068,,449,,561,574,52.895,,1,0.65,
17.2429,46.229,,450,,562,576,52.895,,2,0.65,
17.2429,45.9334,,451,,563,577,52.895,,2,0.65,
17.2429,45.0309,,452,,564,578,52.895,,2,0.65,
17.2429,43.1105,,453,,566,579,52.895,,1,0.65,
17.2429,43.6895,,454,,567,581,52.895,,1,0.65,
17.2429,46.5367,,455,,568,582,52.895,,2,0.65,
17.2429,45.0157,,456,,569,583,52.895,,2,0.65,
17.2429,42.292,,457,,571,584,52.895,,1,0.65,
17.2429,43.6895,,458,,572,586,52.895,,2,0.65,
17.2429,42.292,,459,,573,587,52.895,,2,0.65,
17.2429,43.0519,,460,,574,588,52.895,,1,0.65,
17.2429,42.5103,,461,,576,589,52.895,,1,0.65,
17.2429,43.365,,462,,577,591,52.895,,2,0.65,
17.2429,42.5103,,463,,578,592,52.895,,2,0.65,
17.2429,41.5733,,464,,579,593,52.895,,1,0.65,
17.2429,41.8893,,465,,581,594,52.895,,2,0.65,
17.2429,40.7268,,466,,582,596,52.895,,2,0.65,
17.2429,39.4945,,467,,583,597,52.895,,2,0.65,
17.2429,36.7967,,468,,584,598,52.895,,2,0.65,
17.2429,36.7967,,469,,586,599,52.895,,2,0.65,
17.2429,36.7967,,470,,587,601,52.895,,2,0.65,
17.2429,36.7967,,471,,588,602,52.895,,1,0.65,
17.2429,36.7843,,472,,589,603,52.895,,1,0.65,
17.2429,38.44,,473,,591,604,52.895,,2,0.65,
17.2429,38.44,,474,,592,606,52.895,,2,0.65,
17.2429,30.2938,,475,,593,607,52.895,,1,0.65,
17.2429,32.2497,,476,,594,608,52.895,,1,0.65,
17.2429,40.1404,,477,,596,609,52.895,,1,0.65,
17.2429,41.8893,,478,,597,611,52.895,,2,0.65,
17.2429,39.9689,,479,,598,612,52.895,,1,0.65,
17.2429,41.6476,,480,,599,613,52.895,,1,0.65,
17.2429,41.6476,,481,,601,614,52.895,,2,0.65,
17.2429,41.6476,,482,,602,616,52.895,,1,0.65,
17.2429,43.3288,,483,,603,617,52.895,,2,0.65,
17.2429,39.1619,,484,,604,618,52.895,,1,0.65,
17.2429,41.3475,,485,,606,619,52.895,,2,0.65,
17.2429,41.3475,,486,,607,621,52.895,,1,0.65,
17.2429,47.0735,,487,,608,622,52.895,,1,0.65,
17.2429,47.0735,,488,,609,623,52.895,,1,0.65,
17.2429,45.9334,,489,,611,624,52.895,,1,0.65,
17.2429,44.7521,,490,,612,626,52.895,,2,0.65,
17.2429,43.0874,,491,,613,627,52.895,,2,0.65,
17.2429,44.3339,,492,,614,628,52.895,,2,0.65,
17.2429,44.3339,,493,,616,629,52.895,,2,0.65,
17.2429,43.3627,,494,,617,631,52.895,,2,0.65,
17.2429,41.8893,,495,,618,632,52.895,,1,0.65,
17.2429,43.3288,,496,,619,633,52.895,,2,0.65,
17.2429,43.3288,,497,,621,634,52.895,,2,0.65,
17.2429,41.8893,,498,,622,636,52.895,,1,0.65,
17.2429,41.8893,,499,,623,637,52.895,,2,0.65,
17.2429,41.8893,,500,,624,638,52.895,,2,0.65,
17.2429,43.3627,,501,,626,639,52.895,,2,0.65,
17.2429,43.3627,,502,,627,641,52.895,,1,0.65,
17.2429,44.978,,503,,628,642,52.895,,2,0.65,
17.2429,43.5385,,504,,629,643,52.895,,1,0.65,
17.2429,44.978,,505,,631,644,52.895,,2,0.65,
17.2429,44.978,,506,,632,646,52.895,,2,0.65,
17.2429,44.2068,,507,,633,647,52.895,,2,0.65,
17.2429,43.1105,,508,,634,648,52.895,,2,0.65,
17.2429,43.365,,509,,636,649,52.895,,2,0.65,
17.2429,43.0808,,510,,637,651,52.895,,2,0.65,
17.2429,43.365,,511,,638,652,52.895,,1,0.65,
17.2429,44.013,,512,,639,653,52.895,,1,0.65,
17.2429,45.1652,,513,,641,654,52.895,,2,0.65,
17.2429,44.166,,514,,642,656,52.895,,1,0.65,
17.2429,46.5929,,515,,643,657,52.895,,1,0.65,
17.2429,44.7366,,516,,644,658,52.895,,2,0.65,
17.2429,44.0172,,517,,646,659,52.895,,2,0.65,
17.2429,44.7366,,518,,647,661,52.895,,2,0.65,
17.2429,44.166,,519,,648,662,52.895,,2,0.65,
17.2429,43.0519,,520,,649,663,52.895,,2,0.65,
17.2429,43.0519,,521,,651,664,52.895,,1,0.65,
17.2429,43.0519,,522,,652,666,52.895,,1,0.65,
17.2429,45.6276,,523,,653,667,52.895,,2,0.65,
17.2429,45.6276,,524,,654,668,52.895,,2,0.65,
17.2429,45.6276,,525,,656,669,52.895,,2,0.65,
17.2429,45.6276,,526,,657,671,52.895,,1,0.65,
17.2429,46.8897,,527,,658,672,52.895,,1,0.65,
17.2429,51.45,,528,,659,673,52.895,,2,0.65,
17.2429,51.45,,529,,661,674,52.895,,2,0.65,
17.2429,51.45,,530,,662,676,52.895,,1,0.65,
17.2429,52.6836,,531,,663,677,52.895,,1,0.65,
17.2429,53.6526,,532,,664,678,52.895,,2,0.65,
17.2429,54.1225,,533,,666,679,52.895,,2,0.65,
17.2429,53.4849,,534,,667,681,52.895,,2,0.65,
17.2429,53.4849,,535,,668,682,52.895,,2,0.65,
17.2429,53.4849,,536,,669,683,52.895,,1,0.65,
17.2429,55.2555,,537,,671,684,52.895,,1,0.65,
17.2429,56.489,,538,,672,686,52.895,,2,0.65,
17.2429,52.4449,,539,,673,687,66.5358,,1,0.8,
17.2429,61.8958,,540,,674,688,66.5358,,2,0.8,
17.2429,28.4456,,541,,676,689,66.5358,,2,0.8,
17.2429,28.4456,,542,,677,691,66.5358,,1,0.8,
17.2429,28.4456,,543,,678,692,66.5358,,1,0.8,
17.2429,29.1389,,544,,679,693,66.5358,,2,0.8,
17.2429,29.1389,,545,,681,694,66.5358,,1,0.8,
17.2429,41.8893,,546,,682,696,66.5358,,2,0.8,
17.2429,41.8893,,547,,683,697,66.5358,,2,0.8,
17.2429,41.8893,,548,,684,698,66.5358,,2,0.8,
17.2429,41.8893,,549,,686,699,66.5358,,2,0.8,
17.2429,75.3395,,550,,687,701,66.5358,,2,0.8,
17.2429,75.3395,,551,,688,702,66.5358,,2,0.8,
17.2429,75.3395,,552,,689,703,66.5358,,2,0.8,
17.2429,75.3395,,553,,691,704,66.5358,,2,0.8,
17.2429,73.087,,554,,692,706,66.5358,,2,0.8,
17.2429,73.087,,555,,693,707,66.5358,,2,0.8,
17.2429,58.9178,,556,,694,708,66.5358,,2,0.8,
17.2429,49.5295,,557,,696,709,66.5358,,2,0.8,
52.895,44.5382,,558,,697,711,66.5358,,2,0.8,
52.895,44.5382,,559,,698,712,66.5358,,2,0.8,
52.895,48.5597,,560,,699,713,66.5358,,2,0.8,
52.895,48.5597,,561,,701,714,66.5358,,2,0.8,
52.895,46.7123,,562,,702,716,66.5358,,1,0.8,
52.895,45.4385,,563,,703,717,66.5358,,2,0.8,
52.895,45.4385,,564,,704,718,66.5358,,1,0.8,
52.895,47.0735,,565,,706,719,66.5358,,2,0.8,
52.895,47.0735,,566,,707,721,66.5358,,1,0.8,
52.895,48.1859,,567,,708,722,66.5358,,2,0.8,
52.895,47.0735,,568,,709,723,66.5358,,2,0.8,
52.895,47.0735,,569,,711,724,66.5358,,2,0.8,
52.895,45.4385,,570,,712,726,66.5358,,2,0.8,
52.895,45.4385,,571,,713,727,66.5358,,2,0.8,
52.895,43.3288,,572,,714,728,66.5358,,2,0.8,
52.895,43.3288,,573,,716,729,66.5358,,2,0.8,
52.895,39.1619,,574,,717,731,66.5358,,2,0.8,
52.895,39.1619,,575,,718,732,66.5358,,2,0.8,
52.895,39.1619,,576,,719,733,66.5358,,2,0.8,
52.895,39.1619,,577,,721,734,66.5358,,1,0.8,
52.895,41.8893,,578,,722,736,66.5358,,2,0.8,
52.895,41.8893,,579,,723,737,66.5358,,1,0.8,
52.895,44.1418,,580,,724,738,66.5358,,1,0.8,
52.895,47.3941,,581,,726,739,66.5358,,1,0.8,
52.895,52.4449,,582,,727,741,66.5358,,2,0.8,
52.895,52.4449,,583,,728,742,66.5358,,2,0.8,
52.895,19.6308,,584,,729,743,66.5358,,2,0.8,
52.895,19.6308,,585,,731,744,66.5358,,1,0.8,
52.895,55.4758,,586,,732,746,66.5358,,1,0.8,
52.895,61.8958,,587,,733,747,66.5358,,2,0.8,
52.895,58.9178,,588,,734,748,66.5358,,2,0.8,
52.895,49.5295,,589,,736,749,66.5358,,2,0.8,
52.895,49.5295,,590,,737,751,66.5358,,2,0.8,
52.895,53.4849,,591,,738,752,66.5358,,1,0.8,
52.895,55.1341,,592,,739,753,66.5358,,2,0.8,
52.895,55.1341,,593,,741,754,66.5358,,1,0.8,
52.895,55.2555,,594,,742,756,66.5358,,2,0.8,
52.895,53.4849,,595,,743,757,66.5358,,1,0.8,
52.895,53.4849,,596,,744,758,66.5358,,2,0.8,
52.895,53.4849,,597,,746,759,66.5358,,2,0.8,
52.895,53.4849,,598,,747,761,66.5358,,2,0.8,
52.895,51.5633,,599,,748,762,66.5358,,2,0.8,
52.895,52.7501,,600,,749,763,66.5358,,2,0.8,
52.895,52.7501,,601,,751,764,66.5358,,2,0.8,
52.895,52.6836,,602,,752,766,66.5358,,2,0.8,
52.895,52.0206,,603,,753,767,66.5358,,2,0.8,
52.895,52.0206,,604,,754,768,66.5358,,2,0.8,
52.895,52.0206,,605,,756,769,66.5358,,2,0.8,
52.895,52.0206,,606,,757,771,66.5358,,2,0.8,
52.895,51.0233,,607,,758,772,66.5358,,2,0.8,
52.895,50.2089,,608,,759,773,66.5358,,2,0.8,
52.895,49.1428,,609,,761,774,41.8893,,2,0.5,
52.895,49.8153,,610,,762,776,41.8893,,1,0.5,
52.895,49.8153,,611,,763,777,41.8893,,1,0.5,
52.895,51.0233,,612,,764,778,41.8893,,1,0.5,
52.895,59.8516,,613,,766,779,41.8893,,2,0.5,
52.895,58.8917,,614,,767,781,41.8893,,2,0.5,
52.895,58.4981,,615,,768,782,41.8893,,2,0.5,
52.895,58.8863,,616,,769,783,41.8893,,2,0.5,
52.895,57.2425,,617,,771,784,41.8893,,2,0.5,
52.895,55.4926,,618,,772,786,41.8893,,2,0.5,
52.895,52.9169,,619,,773,787,41.8893,,1,0.5,
52.895,76.5363,,620,,774,788,41.8893,,2,0.5,
52.895,53.6417,,621,,776,789,41.8893,,2,0.5,
52.895,53.6417,,622,,777,791,41.8893,,2,0.5,
52.895,52.9169,,623,,778,792,41.8893,,1,0.5,
52.895,54.8477,,624,,779,793,41.8893,,2,0.5,
52.895,52.9169,,625,,781,794,41.8893,,1,0.5,
52.895,55.4926,,626,,782,796,41.8893,,1,0.5,
52.895,48.5597,,627,,783,797,41.8893,,2,0.5,
52.895,48.5597,,628,,784,798,41.8893,,2,0.5,
52.895,48.4605,,629,,786,799,41.8893,,2,0.5,
52.895,48.4605,,630,,787,801,41.8893,,1,0.5,
52.895,48.4605,,631,,788,802,41.8893,,2,0.5,
52.895,48.5597,,632,,789,803,41.8893,,1,0.5,
52.895,48.5597,,633,,791,804,41.8893,,2,0.5,
52.895,48.5597,,634,,792,806,41.8893,,1,0.5,
52.895,45.6276,,635,,793,807,41.8893,,2,0.5,
52.895,45.5398,,636,,794,808,41.8893,,2,0.5,
52.895,44.3735,,637,,796,809,41.8893,,2,0.5,
52.895,44.2842,,638,,797,811,41.8893,,1,0.5,
52.895,44.2842,,639,,798,812,41.8893,,2,0.5,
52.895,42.8949,,640,,799,813,41.8893,,1,0.5,
52.895,44.2842,,641,,801,814,41.8893,,1,0.5,
52.895,45.6276,,642,,802,816,41.8893,,1,0.5,
52.895,45.6276,,643,,803,817,41.8893,,2,0.5,
52.895,42.292,,644,,804,818,41.8893,,1,0.5,
52.895,43.4595,,645,,806,819,41.8893,,2,0.5,
52.895,41.8893,,646,,807,821,41.8893,,2,0.5,
52.895,42.8949,,647,,808,822,41.8893,,2,0.5,
52.895,40.7268,,648,,809,823,41.8893,,1,0.5,
52.895,40.6338,,649,,811,824,41.8893,,2,0.5,
52.895,40.6338,,650,,812,826,41.8893,,1,0.5,
52.895,40.7268,,651,,813,827,41.8893,,2,0.5,
52.895,39.6127,,652,,814,828,41.8893,,2,0.5,
52.895,36.889,,653,,816,829,41.8893,,2,0.5,
52.895,36.889,,654,,817,831,41.8893,,1,0.5,
52.895,39.6127,,655,,818,832,41.8893,,2,0.5,
52.895,39.6127,,656,,819,833,41.8893,,1,0.5,
52.895,40.7268,,657,,821,834,41.8893,,2,0.5,
52.895,39.6127,,658,,822,836,41.8893,,1,0.5,
52.895,40.0892,,659,,823,837,41.8893,,2,0.5,
52.895,37.242,,660,,824,838,41.8893,,1,0.5,
52.895,36.889,,661,,826,839,41.8893,,2,0.5,
52.895,35.7663,,662,,827,841,41.8893,,1,0.5,
52.895,35.7663,,663,,828,842,41.8893,,1,0.5,
52.895,36.889,,664,,829,843,41.8893,,2,0.5,
52.895,35.7663,,665,,831,844,41.8893,,2,0.5,
52.895,34.8932,,666,,832,846,41.8893,,1,0.5,
52.895,35.7663,,667,,833,847,41.8893,,1,0.5,
52.895,35.7957,,668,,834,848,41.8893,,1,0.5,
52.895,35.7957,,669,,836,849,41.8893,,1,0.5,
52.895,35.7957,,670,,837,851,41.8893,,2,0.5,
52.895,32.5708,,671,,838,852,41.8893,,1,0.5,
52.895,36.1199,,672,,839,853,41.8893,,1,0.5,
66.5358,44.1663,,673,,841,854,41.8893,,2,0.5,
66.5358,44.1663,,674,,842,856,41.8893,,1,0.5,
66.5358,44.1663,,675,,843,857,41.8893,,1,0.5,
66.5358,38.0547,,676,,844,858,41.8893,,1,0.5,
66.5358,38.0547,,677,,846,859,41.8893,,2,0.5,
66.5358,36.1199,,678,,847,861,41.8893,,2,0.5,
66.5358,27.0577,,679,,848,862,41.8893,,2,0.5,
66.5358,25.0121,,680,,849,863,41.8893,,2,0.5,
66.5358,22.9722,,681,,851,864,41.8893,,1,0.5,
66.5358,22.9722,,682,,852,866,41.8893,,1,0.5,
66.5358,22.9722,,683,,853,867,41.8893,,1,0.5,
66.5358,25.0121,,684,,854,868,41.8893,,1,0.5,
66.5358,30.2562,,685,,856,869,41.8893,,1,0.5,
66.5358,30.2562,,686,,857,871,41.8893,,1,0.5,
66.5358,25.0121,,687,,858,872,41.8893,,2,0.5,
66.5358,32.2153,,688,,859,873,41.8893,,1,0.5,
66.5358,32.2153,,689,,861,874,41.8893,,1,0.5,
66.5358,32.2153,,690,,862,876,41.8893,,2,0.5,
66.5358,35.219,,691,,863,877,41.8893,,1,0.5,
66.5358,35.219,,692,,864,878,41.8893,,1,0.5,
66.5358,38.3402,,693,,866,879,41.8893,,1,0.5,
66.5358,38.3402,,694,,867,881,41.8893,,2,0.5,
66.5358,38.3402,,695,,868,882,41.8893,,2,0.5,
66.5358,38.8908,,696,,869,883,41.8893,,2,0.5,
66.5358,37.8453,,697,,871,884,17.2429,,2,0.2,
66.5358,35.5928,,698,,872,886,17.2429,,1,0.2,
66.5358,36.7052,,699,,873,887,17.2429,,1,0.2,
66.5358,39.6369,,700,,874,888,17.2429,,1,0.2,
66.5358,39.6369,,701,,876,889,17.2429,,1,0.2,
66.5358,39.6369,,702,,877,891,17.2429,,1,0.2,
66.5358,39.6369,,703,,878,892,17.2429,,1,0.2,
66.5358,39.6369,,704,,879,893,17.2429,,1,0.2,
66.5358,39.6369,,705,,881,894,17.2429,,1,0.2,
66.5358,39.6369,,706,,882,896,17.2429,,1,0.2,
66.5358,39.6369,,707,,883,897,17.2429,,2,0.2,
66.5358,36.7149,,708,,884,898,17.2429,,1,0.2,
66.5358,39.6369,,709,,886,899,17.2429,,1,0.2,
66.5358,36.7052,,710,,887,901,17.2429,,1,0.2,
66.5358,42.4312,,711,,888,902,17.2429,,2,0.2,
66.5358,39.2405,,712,,889,903,17.2429,,1,0.2,
66.5358,39.2405,,713,,891,904,17.2429,,1,0.2,
66.5358,39.2405,,714,,892,906,17.2429,,2,0.2,
66.5358,34.2492,,715,,893,907,17.2429,,1,0.2,
66.5358,34.2492,,716,,894,908,17.2429,,2,0.2,
66.5358,27.6447,,717,,896,909,17.2429,,1,0.2,
66.5358,22.9722,,718,,897,911,17.2429,,2,0.2,
66.5358,20.9743,,719,,898,912,17.2429,,2,0.2,
66.5358,6.0443,,720,,899,913,17.2429,,1,0.2,
66.5358,6.0443,,721,,901,914,17.2429,,1,0.2,
66.5358,6.0443,,722,,902,916,17.2429,,2,0.2,
66.5358,6.0443,,723,,903,917,17.2429,,1,0.2,
66.5358,6.0443,,724,,904,918,17.2429,,1,0.2,
66.5358,20.9743,,725,,906,919,17.2429,,1,0.2,
66.5358,20.9743,,726,,907,921,17.2429,,1,0.2,
66.5358,20.9743,,727,,908,922,17.2429,,1,0.2,
66.5358,22.9722,,728,,909,923,17.2429,,1,0.2,
66.5358,22.9722,,729,,911,924,17.2429,,1,0.2,
66.5358,22.9722,,730,,912,926,17.2429,,1,0.2,
66.5358,25.0121,,731,,913,927,17.2429,,1,0.2,
66.5358,25.0121,,732,,914,928,17.2429,,2,0.2,
66.5358,21.8706,,733,,916,929,17.2429,,1,0.2,
66.5358,22.9722,,734,,917,931,17.2429,,2,0.2,
66.5358,20.413,,735,,918,932,17.2429,,1,0.2,
66.5358,29.6561,,736,,919,933,17.2429,,1,0.2,
66.5358,29.6561,,737,,921,934,17.2429,,1,0.2,
66.5358,29.6561,,738,,922,936,17.2429,,1,0.2,
66.5358,29.6561,,739,,923,937,17.2429,,1,0.2,
66.5358,29.6561,,740,,924,938,17.2429,,2,0.2,
66.5358,29.6561,,741,,926,939,17.2429,,1,0.2,
66.5358,29.6561,,742,,927,941,17.2429,,1,0.2,
66.5358,29.6561,,743,,928,942,17.2429,,1,0.2,
66.5358,31.0286,,744,,929,943,17.2429,,1,0.2,
66.5358,35.7957,,745,,931,944,17.2429,,1,0.2,
66.5358,35.7957,,746,,932,946,17.2429,,2,0.2,
66.5358,34.5072,,747,,933,947,17.2429,,1,0.2,
66.5358,34.5072,,748,,934,948,17.2429,,2,0.2,
66.5358,29.6561,,749,,936,949,17.2429,,1,0.2,
66.5358,29.6561,,750,,937,951,17.2429,,1,0.2,
66.5358,29.6561,,751,,938,952,17.2429,,2,0.2,
66.5358,28.6446,,752,,939,953,17.2429,,1,0.2,
66.5358,29.6561,,753,,941,954,17.2429,,1,0.2,
66.5358,31.0286,,754,,942,956,17.2429,,2,0.2,
66.5358,30.126,,755,,943,957,17.2429,,1,0.2,
66.5358,31.0951,,756,,944,958,17.2429,,1,0.2,
66.5358,31.0951,,757,,946,959,17.2429,,1,0.2,
66.5358,31.0951,,758,,947,961,17.2429,,1,0.2,
66.5358,31.0286,,759,,948,962,17.2429,,2,0.2,
66.5358,23.5086,,760,,949,963,17.2429,,1,0.2,
41.8893,25.2493,,761,,951,964,17.2429,,1,0.2,
41.8893,34.2026,,762,,952,966,17.2429,,1,0.2,
41.8893,33.7207,,763,,953,967,17.2429,,1,0.2,
41.8893,33.7207,,764,,954,968,17.2429,,2,0.2,
41.8893,33.7207,,765,,956,969,17.2429,,1,0.2,
41.8893,34.2026,,766,,957,971,17.2429,,1,0.2,
41.8893,34.2026,,767,,958,972,17.2429,,2,0.2,
41.8893,32.5708,,768,,959,973,17.2429,,2,0.2,
41.8893,23.5086,,769,,961,974,17.2429,,1,0.2,
41.8893,23.5086,,770,,962,976,17.2429,,1,0.2,
41.8893,32.5708,,771,,963,977,17.2429,,1,0.2,
41.8893,32.3287,,772,,964,978,17.2429,,1,0.2,
41.8893,32.3287,,773,,966,979,17.2429,,1,0.2,
41.8893,32.3287,,774,,967,981,17.2429,,1,0.2,
41.8893,36.889,,775,,968,982,17.2429,,1,0.2,
41.8893,36.889,,776,,969,983,17.2429,,2,0.2,
41.8893,35.7663,,777,,971,984,17.2429,,2,0.2,
41.8893,34.8932,,778,,972,986,30.8836,,1,0.35,
41.8893,34.5072,,779,,973,987,30.8836,,2,0.35,
41.8893,33.5698,,780,,974,988,30.8836,,1,0.35,
41.8893,33.5145,,781,,976,989,30.8836,,1,0.35,
41.8893,33.5145,,782,,977,991,30.8836,,1,0.35,
41.8893,33.5145,,783,,978,992,30.8836,,2,0.35,
41.8893,32.3405,,784,,979,993,30.8836,,2,0.35,
41.8893,33.4073,,785,,981,994,30.8836,,2,0.35,
41.8893,28.3028,,786,,982,996,30.8836,,1,0.35,
41.8893,26.0423,,787,,983,997,30.8836,,1,0.35,
41.8893,26.0423,,788,,984,998,30.8836,,2,0.35,
41.8893,63.5365,,789,,986,999,30.8836,,1,0.35,
41.8893,28.3028,,790,,987,1001,30.8836,,1,0.35,
41.8893,28.3028,,791,,988,1002,30.8836,,1,0.35,
41.8893,33.4073,,792,,989,1003,30.8836,,1,0.35,
41.8893,33.4073,,793,,991,1004,30.8836,,1,0.35,
41.8893,33.4073,,794,,992,1006,30.8836,,2,0.35,
41.8893,28.3028,,795,,993,1007,30.8836,,1,0.35,
41.8893,26.0423,,796,,994,1008,30.8836,,1,0.35,
41.8893,26.0423,,797,,996,1009,30.8836,,1,0.35,
41.8893,26.0423,,798,,997,1011,30.8836,,2,0.35,
41.8893,16.4818,,799,,998,1012,30.8836,,1,0.35,
41.8893,18.7948,,800,,999,1013,30.8836,,1,0.35,
41.8893,21.8829,,801,,1001,1014,30.8836,,1,0.35,
41.8893,24.8608,,802,,1002,1016,30.8836,,1,0.35,
41.8893,20.9743,,803,,1003,1017,30.8836,,1,0.35,
41.8893,30.2938,,804,,1004,1018,30.8836,,1,0.35,
41.8893,29.6561,,805,,1006,1019,30.8836,,1,0.35,
41.8893,29.6561,,806,,1007,1021,30.8836,,1,0.35,
41.8893,29.6561,,807,,1008,1022,30.8836,,1,0.35,
41.8893,29.6561,,808,,1009,1023,30.8836,,1,0.35,
41.8893,31.0286,,809,,1011,1024,30.8836,,1,0.35,
41.8893,31.0286,,810,,1012,1026,30.8836,,1,0.35,
41.8893,31.0286,,811,,1013,1027,30.8836,,1,0.35,
41.8893,31.0286,,812,,1014,1028,30.8836,,1,0.35,
41.8893,34.1701,,813,,1016,1029,30.8836,,2,0.35,
41.8893,32.2153,,814,,1017,1031,30.8836,,1,0.35,
41.8893,34.1701,,815,,1018,1032,30.8836,,2,0.35,
41.8893,25.0121,,816,,1019,1033,30.8836,,1,0.35,
41.8893,25.0121,,817,,1021,1034,30.8836,,1,0.35,
41.8893,23.5086,,818,,1022,1036,30.8836,,1,0.35,
41.8893,25.2493,,819,,1023,1037,30.8836,,1,0.35,
41.8893,25.2493,,820,,1024,1038,30.8836,,1,0.35,
41.8893,27.0604,,821,,1026,1039,30.8836,,1,0.35,
41.8893,35.8888,,822,,1027,1041,30.8836,,1,0.35,
41.8893,35.8888,,823,,1028,1042,30.8836,,2,0.35,
41.8893,33.7207,,824,,1029,1043,30.8836,,2,0.35,
41.8893,36.889,,825,,1031,1044,30.8836,,2,0.35,
41.8893,35.7663,,826,,1032,1046,30.8836,,1,0.35,
41.8893,35.7957,,827,,1033,1047,30.8836,,2,0.35,
41.8893,31.0286,,828,,1034,1048,30.8836,,1,0.35,
41.8893,31.0286,,829,,1036,1049,30.8836,,1,0.35,
41.8893,32.5708,,830,,1037,1051,30.8836,,1,0.35,
41.8893,32.5708,,831,,1038,1052,30.8836,,1,0.35,
41.8893,34.2026,,832,,1039,1053,30.8836,,2,0.35,
41.8893,34.2026,,833,,1041,1054,30.8836,,1,0.35,
41.8893,35.8888,,834,,1042,1056,30.8836,,1,0.35,
41.8893,37.6139,,835,,1043,1057,30.8836,,1,0.35,
41.8893,39.3725,,836,,1044,1058,30.8836,,2,0.35,
41.8893,39.3725,,837,,1046,1059,30.8836,,1,0.35,
41.8893,38.44,,838,,1047,1061,30.8836,,2,0.35,
41.8893,38.44,,839,,1048,1062,30.8836,,1,0.35,
41.8893,38.3402,,840,,1049,1063,30.8836,,1,0.35,
41.8893,38.3402,,841,,1051,1064,30.8836,,1,0.35,
41.8893,42.292,,842,,1052,1066,30.8836,,2,0.35,
41.8893,40.8838,,843,,1053,1067,30.8836,,1,0.35,
41.8893,42.292,,844,,1054,1068,30.8836,,2,0.35,
41.8893,40.6363,,845,,1056,1069,30.8836,,2,0.35,
41.8893,40.6363,,846,,1057,1071,30.8836,,1,0.35,
41.8893,40.6363,,847,,1058,1072,30.8836,,1,0.35,
41.8893,42.292,,848,,1059,1073,30.8836,,2,0.35,
41.8893,40.1404,,849,,1061,1074,30.8836,,1,0.35,
41.8893,43.6895,,850,,1062,1076,30.8836,,1,0.35,
