"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
-70.7273,-38.9375,,577,,721,734,-81.8601,,1,0.2,
-70.7273,-36.2831,,578,,722,736,-81.8601,,1,0.2,
-70.7273,-36.2831,,579,,723,737,-81.8601,,2,0.2,
-70.7273,-63.9068,,580,,724,738,-81.8601,,2,0.2,
-70.7273,-66.2377,,581,,726,739,-81.8601,,2,0.2,
-70.7273,-68.6676,,582,,727,741,-81.8601,,1,0.2,
-70.7273,-68.6676,,583,,728,742,-81.8601,,2,0.2,
-70.7273,-72.8336,,584,,729,743,-81.8601,,1,0.2,
-70.7273,-68.6676,,585,,731,744,-81.8601,,1,0.2,
-70.7273,-68.6676,,586,,732,746,-81.8601,,1,0.2,
-70.7273,-68.6676,,587,,733,747,-81.8601,,1,0.2,
-70.7273,-68.6676,,588,,734,748,-81.8601,,1,0.2,
-70.7273,-65.9681,,589,,736,749,-81.8601,,2,0.2,
-70.7273,-67.7325,,590,,737,751,-81.8601,,1,0.2,
-70.7273,-67.7325,,591,,738,752,-81.8601,,1,0.2,
-70.7273,-67.7325,,592,,739,753,-81.8601,,1,0.2,
-70.7273,-67.7325,,593,,741,754,-81.8601,,2,0.2,
-70.7273,-70.4726,,594,,742,756,-81.8601,,2,0.2,
-70.7273,-40.3155,,595,,743,757,-81.8601,,1,0.2,
-70.7273,-40.3155,,596,,744,758,-81.8601,,1,0.2,
-70.7273,-40.3155,,597,,746,759,-81.8601,,1,0.2,
-70.7273,-40.3155,,598,,747,761,-81.8601,,1,0.2,
-70.7273,-40.3155,,599,,748,762,-81.8601,,1,0.2,
-70.7273,-40.3155,,600,,749,763,-81.8601,,1,0.2,
-70.7273,-40.3155,,601,,751,764,-81.8601,,2,0.2,
-61.745,-44.5579,,602,,752,766,-81.8601,,1,0.2,
-61.745,-74.6785,,603,,753,767,-81.8601,,1,0.2,
-61.745,-44.5579,,604,,754,768,-81.8601,,1,0.2,
-61.745,-44.5579,,605,,756,769,-81.8601,,1,0.2,
-61.745,-44.5579,,606,,757,771,-81.8601,,1,0.2,
-61.745,-44.5579,,607,,758,772,-81.8601,,1,0.2,
-61.745,-40.3155,,608,,759,773,-81.8601,,2,0.2,
-61.745,-44.5579,,609,,761,774,-81.8601,,1,0.2,
-61.745,-44.5579,,610,,762,776,-81.8601,,1,0.2,
-61.745,-74.6785,,611,,763,777,-81.8601,,1,0.2,
-61.745,-74.6785,,612,,764,778,-81.8601,,2,0.2,
-61.745,-80.5935,,613,,766,779,-81.8601,,1,0.2,
-61.745,-80.5935,,614,,767,781,-81.8601,,1,0.2,
-61.745,-72.8336,,615,,768,782,-81.8601,,1,0.2,
-61.745,-72.8336,,616,,769,783,-81.8601,,1,0.2,
-61.745,-72.8336,,617,,771,784,-81.8601,,1,0.2,
-61.745,-73.6604,,618,,772,786,-81.8601,,1,0.2,
-61.745,-72.6538,,619,,773,787,-81.8601,,1,0.2,
-61.745,-68.5801,,620,,774,788,-81.8601,,1,0.2,
-61.745,-68.5801,,621,,776,789,-81.8601,,1,0.2,
-61.745,-67.189,,622,,777,791,-81.8601,,1,0.2,
-61.745,-64.6416,,623,,778,792,-81.8601,,1,0.2,
-61.745,-65.2868,,624,,779,793,-81.8601,,1,0.2,
-61.745,-65.0456,,625,,781,794,-81.8601,,1,0.2,
-61.745,-64.4186,,626,,782,796,-81.8601,,2,0.2,
-61.745,-65.0456,,627,,783,797,-81.8601,,1,0.2,
-61.745,-64.4186,,628,,784,798,-81.8601,,1,0.2,
-61.745,-64.4186,,629,,786,799,-81.8601,,1,0.2,
-61.745,-63.6031,,630,,787,801,-81.8601,,1,0.2,
-61.745,-62.6938,,631,,788,802,-81.8601,,2,0.2,
-61.745,-63.6996,,632,,789,803,-81.8601,,1,0.2,
-61.745,-63.6996,,633,,791,804,-81.8601,,1,0.2,
-61.745,-63.6996,,634,,792,806,-81.8601,,1,0.2,
-61.745,-61.745,,635,,793,807,-81.8601,,1,0.2,
-61.745,-60.4635,,636,,794,808,-81.8601,,1,0.2,
-61.745,-58.2556,,637,,796,809,-81.8601,,1,0.2,
-61.745,-56.8476,,638,,797,811,-81.8601,,2,0.2,
-61.745,-58.6153,,639,,798,812,-81.8601,,1,0.2,
-61.745,-57.0363,,640,,799,813,-81.8601,,1,0.2,
-61.745,-57.0363,,641,,801,814,-52.7627,,2,0.65,
-61.745,-57.0363,,642,,802,816,-52.7627,,2,0.65,
-61.745,-57.0363,,643,,803,817,-52.7627,,2,0.65,
-61.745,-63.6034,,644,,804,818,-52.7627,,1,0.65,
-61.745,-61.745,,645,,806,819,-52.7627,,2,0.65,
-61.745,-61.745,,646,,807,821,-52.7627,,2,0.65,
-61.745,-82.1266,,647,,808,822,-52.7627,,1,0.65,
-61.745,-75.2709,,648,,809,823,-52.7627,,1,0.65,
-61.745,-61.745,,649,,811,824,-52.7627,,2,0.65,
-61.745,-61.745,,650,,812,826,-52.7627,,1,0.65,
-61.745,-61.745,,651,,813,827,-52.7627,,2,0.65,
-61.745,-61.745,,652,,814,828,-52.7627,,1,0.65,
-61.745,-41.9539,,653,,816,829,-52.7627,,2,0.65,
-61.745,-41.9539,,654,,817,831,-52.7627,,2,0.65,
-61.745,-41.9539,,655,,818,832,-52.7627,,2,0.65,
-61.745,-43.0597,,656,,819,833,-52.7627,,1,0.65,
-61.745,-41.9539,,657,,821,834,-52.7627,,1,0.65,
-61.745,-41.9539,,658,,822,836,-52.7627,,2,0.65,
-61.745,-41.9539,,659,,823,837,-52.7627,,2,0.65,
-61.745,-41.9539,,660,,824,838,-52.7627,,1,0.65,
-61.745,-40.7448,,661,,826,839,-52.7627,,2,0.65,
-61.745,-40.7448,,662,,827,841,-52.7627,,2,0.65,
-61.745,-35.3868,,663,,828,842,-52.7627,,2,0.65,
-61.745,-36.2831,,664,,829,843,-52.7627,,1,0.65,
-61.745,-35.3868,,665,,831,844,-52.7627,,2,0.65,
-61.745,-35.3868,,666,,832,846,-52.7627,,2,0.65,
-61.745,-35.3868,,667,,833,847,-52.7627,,1,0.65,
-61.745,-34.4448,,668,,834,848,-52.7627,,2,0.65,
-61.745,-32.4902,,669,,836,849,-52.7627,,2,0.65,
-61.745,-33.1393,,670,,837,851,-52.7627,,2,0.65,
-61.745,-33.1393,,671,,838,852,-52.7627,,1,0.65,
-61.745,-31.6099,,672,,839,853,-52.7627,,2,0.65,
-61.745,-46.6348,,673,,841,854,-52.7627,,1,0.65,
-61.745,-45.5392,,674,,842,856,-52.7627,,2,0.65,
-61.745,-45.5392,,675,,843,857,-52.7627,,1,0.65,
-61.745,-44.6702,,676,,844,858,-52.7627,,2,0.65,
-61.745,-44.2172,,677,,846,859,-52.7627,,2,0.65,
-61.745,-44.2172,,678,,847,861,-52.7627,,2,0.65,
-61.745,-44.2172,,679,,848,862,-52.7627,,1,0.65,
-61.745,-43.3293,,680,,849,863,-52.7627,,2,0.65,
-61.745,-43.3293,,681,,851,864,-52.7627,,1,0.65,
-61.745,-43.174,,682,,852,866,-52.7627,,2,0.65,
-61.745,-43.174,,683,,853,867,-52.7627,,2,0.65,
-61.745,-43.174,,684,,854,868,-52.7627,,2,0.65,
-61.745,-43.174,,685,,856,869,-52.7627,,2,0.65,
-61.745,-43.174,,686,,857,871,-52.7627,,2,0.65,
-61.745,-42.1163,,687,,858,872,-52.7627,,1,0.65,
-61.745,-42.8965,,688,,859,873,-52.7627,,2,0.65,
-61.745,-42.8965,,689,,861,874,-52.7627,,2,0.65,
-81.8601,-45.4168,,690,,862,876,-52.7627,,2,0.65,
-81.8601,-47.8473,,691,,863,877,-52.7627,,2,0.65,
-81.8601,-47.8473,,692,,864,878,-52.7627,,2,0.65,
-81.8601,-47.8473,,693,,866,879,-52.7627,,1,0.65,
-81.8601,-72.717,,694,,867,881,-52.7627,,2,0.65,
-81.8601,-72.717,,695,,868,882,-52.7627,,2,0.65,
-81.8601,-72.717,,696,,869,883,-52.7627,,1,0.65,
-81.8601,-72.717,,697,,871,884,-52.7627,,2,0.65,
-81.8601,-72.717,,698,,872,886,-52.7627,,2,0.65,
-81.8601,-72.717,,699,,873,887,-52.7627,,2,0.65,
-81.8601,-72.717,,700,,874,888,-52.7627,,2,0.65,
-81.8601,-47.8473,,701,,876,889,-52.7627,,2,0.65,
-81.8601,-47.8473,,702,,877,891,-52.7627,,2,0.65,
-81.8601,-47.8473,,703,,878,892,-52.7627,,2,0.65,
-81.8601,-47.8473,,704,,879,893,-52.7627,,2,0.65,
-81.8601,-47.8473,,705,,881,894,-52.7627,,2,0.65,
-81.8601,-47.8473,,706,,882,896,-52.7627,,2,0.65,
-81.8601,-47.8473,,707,,883,897,-52.7627,,2,0.65,
-81.8601,-47.8473,,708,,884,898,-52.7627,,2,0.65,
-81.8601,-50.1193,,709,,886,899,-41.6299,,2,0.8,
-81.8601,-50.1193,,710,,887,901,-41.6299,,2,0.8,
-81.8601,-50.1193,,711,,888,902,-41.6299,,2,0.8,
-81.8601,-50.1193,,712,,889,903,-41.6299,,2,0.8,
-81.8601,-50.1193,,713,,891,904,-41.6299,,2,0.8,
-81.8601,-47.8473,,714,,892,906,-41.6299,,2,0.8,
-81.8601,-45.4168,,715,,893,907,-41.6299,,2,0.8,
-81.8601,-45.4168,,716,,894,908,-41.6299,,2,0.8,
-81.8601,-50.6564,,717,,896,909,-41.6299,,2,0.8,
-81.8601,-50.6564,,718,,897,911,-41.6299,,2,0.8,
-81.8601,-53.1301,,719,,898,912,-41.6299,,2,0.8,
-81.8601,-50.6564,,720,,899,913,-41.6299,,1,0.8,
-81.8601,-42.8965,,721,,901,914,-41.6299,,2,0.8,
-81.8601,-42.8965,,722,,902,916,-41.6299,,2,0.8,
-81.8601,-42.8965,,723,,903,917,-41.6299,,2,0.8,
-81.8601,-42.8965,,724,,904,918,-41.6299,,1,0.8,
-81.8601,-71.6095,,725,,906,919,-41.6299,,2,0.8,
-81.8601,-71.6095,,726,,907,921,-41.6299,,2,0.8,
-81.8601,-42.8965,,727,,908,922,-41.6299,,2,0.8,
-81.8601,-42.8965,,728,,909,923,-41.6299,,2,0.8,
-81.8601,-42.8965,,729,,911,924,-41.6299,,2,0.8,
-81.8601,-42.8965,,730,,912,926,-41.6299,,2,0.8,
-81.8601,-42.8965,,731,,913,927,-41.6299,,2,0.8,
-81.8601,-42.8965,,732,,914,928,-41.6299,,2,0.8,
-81.8601,-41.0087,,733,,916,929,-41.6299,,2,0.8,
-81.8601,-41.0087,,734,,917,931,-41.6299,,2,0.8,
-81.8601,-42.8965,,735,,918,932,-41.6299,,2,0.8,
-81.8601,-42.8965,,736,,919,933,-41.6299,,2,0.8,
-81.8601,-42.8965,,737,,921,934,-41.6299,,2,0.8,
-81.8601,-42.8965,,738,,922,936,-41.6299,,2,0.8,
-81.8601,-42.8965,,739,,923,937,-41.6299,,2,0.8,
-81.8601,-42.8965,,740,,924,938,-41.6299,,1,0.8,
-81.8601,-32.4902,,741,,926,939,-41.6299,,2,0.8,
-81.8601,-32.4902,,742,,927,941,-41.6299,,2,0.8,
-81.8601,-61.745,,743,,928,942,-41.6299,,2,0.8,
-81.8601,-32.4902,,744,,929,943,-41.6299,,2,0.8,
-81.8601,-32.4902,,745,,931,944,-41.6299,,2,0.8,
-81.8601,-32.4902,,746,,932,946,-41.6299,,2,0.8,
-81.8601,-42.8965,,747,,933,947,-41.6299,,2,0.8,
-81.8601,-42.1163,,748,,934,948,-41.6299,,2,0.8,
-81.8601,-42.1163,,749,,936,949,-41.6299,,2,0.8,
-81.8601,-42.1163,,750,,937,951,-41.6299,,1,0.8,
-81.8601,-42.8965,,751,,938,952,-41.6299,,2,0.8,
-81.8601,-42.8965,,752,,939,953,-41.6299,,2,0.8,
-81.8601,-42.8965,,753,,941,954,-41.6299,,2,0.8,
-81.8601,-42.8965,,754,,942,956,-41.6299,,2,0.8,
-81.8601,-42.8965,,755,,943,957,-41.6299,,2,0.8,
-81.8601,-42.8965,,756,,944,958,-41.6299,,2,0.8,
-81.8601,-42.8965,,757,,946,959,-41.6299,,2,0.8,
-81.8601,-45.4168,,758,,947,961,-41.6299,,1,0.8,
-81.8601,-45.4168,,759,,948,962,-41.6299,,2,0.8,
-81.8601,-47.8473,,760,,949,963,-41.6299,,2,0.8,
-81.8601,-44.6753,,761,,951,964,-41.6299,,2,0.8,
-81.8601,-52.2813,,762,,952,966,-41.6299,,2,0.8,
-81.8601,-52.2813,,763,,953,967,-41.6299,,2,0.8,
-81.8601,-52.2813,,764,,954,968,-41.6299,,2,0.8,
-81.8601,-53.8496,,765,,956,969,-41.6299,,2,0.8,
-81.8601,-53.8496,,766,,957,971,-41.6299,,2,0.8,
-81.8601,-57.8087,,767,,958,972,-41.6299,,2,0.8,
-81.8601,-57.8087,,768,,959,973,-41.6299,,2,0.8,
-81.8601,-57.8087,,769,,961,974,-41.6299,,2,0.8,
-81.8601,-57.8087,,770,,962,976,-41.6299,,1,0.8,
-81.8601,-57.8087,,771,,963,977,-41.6299,,2,0.8,
-81.8601,-55.7201,,772,,964,978,-41.6299,,2,0.8,
-81.8601,-55.7201,,773,,966,979,-41.6299,,2,0.8,
-81.8601,-56.7717,,774,,967,981,-41.6299,,2,0.8,
-81.8601,-57.9521,,775,,968,982,-41.6299,,2,0.8,
-81.8601,-57.9521,,776,,969,983,-41.6299,,2,0.8,
-81.8601,-57.664,,777,,971,984,-41.6299,,2,0.8,
-81.8601,-57.664,,778,,972,986,-41.6299,,2,0.8,
-81.8601,-57.664,,779,,973,987,-41.6299,,2,0.8,
-81.8601,-59.8869,,780,,974,988,-41.6299,,2,0.8,
-81.8601,-61.2382,,781,,976,989,-41.6299,,2,0.8,
-81.8601,-60.5406,,782,,977,991,-41.6299,,1,0.8,
-81.8601,-60.5406,,783,,978,992,-41.6299,,2,0.8,
-81.8601,-60.5406,,784,,979,993,-41.6299,,1,0.8,
-81.8601,-60.0118,,785,,981,994,-41.6299,,1,0.8,
-81.8601,-59.0714,,786,,982,996,-41.6299,,2,0.8,
-81.8601,-59.0714,,787,,983,997,-41.6299,,2,0.8,
-81.8601,-59.4212,,788,,984,998,-41.6299,,2,0.8,
-81.8601,-59.8869,,789,,986,999,-41.6299,,2,0.8,
-81.8601,-59.8869,,790,,987,1001,-41.6299,,1,0.8,
-81.8601,-58.694,,791,,988,1002,-41.6299,,2,0.8,
-81.8601,-60.4635,,792,,989,1003,-41.6299,,2,0.8,
-81.8601,-62.5656,,793,,991,1004,-41.6299,,2,0.8,
-81.8601,-63.6996,,794,,992,1006,-70.7273,,1,0.35,
-81.8601,-61.745,,795,,993,1007,-70.7273,,1,0.35,
-81.8601,-61.745,,796,,994,1008,-70.7273,,2,0.35,
-81.8601,-60.9243,,797,,996,1009,-70.7273,,2,0.35,
-81.8601,-61.745,,798,,997,1011,-70.7273,,2,0.35,
-81.8601,-65.9013,,799,,998,1012,-70.7273,,2,0.35,
-52.7627,-63.6996,,800,,999,1013,-70.7273,,1,0.35,
-52.7627,-63.6996,,801,,1001,1014,-70.7273,,2,0.35,
-52.7627,-64.7959,,802,,1002,1016,-70.7273,,2,0.35,
-52.7627,-64.7959,,803,,1003,1017,-70.7273,,1,0.35,
-52.7627,-64.2965,,804,,1004,1018,-70.7273,,1,0.35,
-52.7627,-60.3176,,805,,1006,1019,-70.7273,,2,0.35,
-52.7627,-60.1777,,806,,1007,1021,-70.7273,,1,0.35,
-52.7627,-61.745,,807,,1008,1022,-70.7273,,1,0.35,
-52.7627,-60.8647,,808,,1009,1023,-70.7273,,2,0.35,
-52.7627,-61.745,,809,,1011,1024,-70.7273,,2,0.35,
-52.7627,-61.745,,810,,1012,1026,-70.7273,,2,0.35,
-52.7627,-62.7416,,811,,1013,1027,-70.7273,,1,0.35,
-52.7627,-61.745,,812,,1014,1028,-70.7273,,1,0.35,
-52.7627,-61.745,,813,,1016,1029,-70.7273,,2,0.35,
-52.7627,-61.745,,814,,1017,1031,-70.7273,,1,0.35,
-52.7627,-61.745,,815,,1018,1032,-70.7273,,1,0.35,
-52.7627,-60.8647,,816,,1019,1033,-70.7273,,1,0.35,
-52.7627,-57.9681,,817,,1021,1034,-70.7273,,1,0.35,
-52.7627,-57.5532,,818,,1022,1036,-70.7273,,2,0.35,
-52.7627,-57.5532,,819,,1023,1037,-70.7273,,1,0.35,
-52.7627,-59.7499,,820,,1024,1038,-70.7273,,2,0.35,
-52.7627,-59.985,,821,,1026,1039,-70.7273,,2,0.35,
-52.7627,-59.985,,822,,1027,1041,-70.7273,,1,0.35,
-52.7627,-57.9681,,823,,1028,1042,-70.7273,,2,0.35,
-52.7627,-58.8484,,824,,1029,1043,-70.7273,,1,0.35,
-52.7627,-58.8484,,825,,1031,1044,-70.7273,,1,0.35,
-52.7627,-57.5785,,826,,1032,1046,-70.7273,,2,0.35,
-52.7627,-58.8484,,827,,1033,1047,-70.7273,,1,0.35,
-52.7627,-58.8484,,828,,1034,1048,-70.7273,,2,0.35,
-52.7627,-60.3176,,829,,1036,1049,-70.7273,,2,0.35,
-52.7627,-61.1527,,830,,1037,1051,-70.7273,,1,0.35,
-52.7627,-56.0742,,831,,1038,1052,-70.7273,,2,0.35,
-52.7627,-59.8866,,832,,1039,1053,-70.7273,,1,0.35,
-52.7627,-58.0981,,833,,1041,1054,-70.7273,,2,0.35,
-52.7627,-56.0742,,834,,1042,1056,-70.7273,,1,0.35,
-52.7627,-53.7505,,835,,1043,1057,-70.7273,,2,0.35,
-52.7627,-53.7505,,836,,1044,1058,-70.7273,,1,0.35,
-52.7627,-53.7505,,837,,1046,1059,-70.7273,,2,0.35,
-52.7627,-56.0742,,838,,1047,1061,-70.7273,,1,0.35,
-52.7627,-56.0742,,839,,1048,1062,-70.7273,,2,0.35,
-52.7627,-57.8543,,840,,1049,1063,-70.7273,,2,0.35,
-52.7627,-57.8543,,841,,1051,1064,-70.7273,,2,0.35,
-52.7627,-57.8543,,842,,1052,1066,-70.7273,,2,0.35,
-52.7627,-57.8543,,843,,1053,1067,-70.7273,,1,0.35,
-52.7627,-36.8541,,844,,1054,1068,-70.7273,,1,0.35,
-52.7627,-36.8541,,845,,1056,1069,-70.7273,,2,0.35,
-52.7627,-36.8541,,846,,1057,1071,-70.7273,,1,0.35,
-52.7627,-36.8541,,847,,1058,1072,-70.7273,,1,0.35,
-52.7627,-56.0742,,848,,1059,1073,-70.7273,,1,0.35,
-52.7627,-54.3762,,849,,1061,1074,-70.7273,,2,0.35,
-52.7627,-61.1527,,850,,1062,1076,-70.7273,,1,0.35,
-52.7627,-63.0265,,851,,1063,1077,-70.7273,,1,0.35,
-52.7627,-61.745,,852,,1064,1078,-70.7273,,1,0.35,
-52.7627,-61.745,,853,,1066,1079,-70.7273,,2,0.35,
-52.7627,-61.745,,854,,1067,1081,-70.7273,,1,0.35,
-52.7627,-62.5656,,855,,1068,1082,-70.7273,,1,0.35,
-52.7627,-61.4163,,856,,1069,1083,-70.7273,,2,0.35,
-52.7627,-62.5656,,857,,1071,1084,-70.7273,,2,0.35,
-52.7627,-64.5601,,858,,1072,1086,-70.7273,,2,0.35,
-52.7627,-69.7395,,859,,1073,1087,-70.7273,,2,0.35,
-52.7627,-69.7395,,860,,1074,1088,-70.7273,,1,0.35,
-52.7627,-68.045,,861,,1076,1089,-70.7273,,1,0.35,
-52.7627,-68.045,,862,,1077,1091,-70.7273,,1,0.35,
-52.7627,-67.8871,,863,,1078,1092,-70.7273,,1,0.35,
-52.7627,-67.189,,864,,1079,1093,-70.7273,,2,0.35,
-52.7627,-63.0355,,865,,1081,1094,-70.7273,,2,0.35,
-52.7627,-67.189,,866,,1082,1096,-70.7273,,2,0.35,
-52.7627,-67.189,,867,,1083,1097,-70.7273,,2,0.35,
-52.7627,-67.189,,868,,1084,1098,-70.7273,,1,0.35,
-52.7627,-65.2158,,869,,1086,1099,-41.6299,,2,0.8,
-52.7627,-65.2158,,870,,1087,1101,-41.6299,,1,0.8,
-52.7627,-63.0505,,871,,1088,1102,-41.6299,,1,0.8,
-52.7627,-61.745,,872,,1089,1103,-41.6299,,2,0.8,
-52.7627,-61.745,,873,,1091,1104,-41.6299,,1,0.8,
-52.7627,-59.9067,,874,,1092,1106,-41.6299,,1,0.8,
-52.7627,-57.2523,,875,,1093,1107,-41.6299,,2,0.8,
-52.7627,-57.2523,,876,,1094,1108,-41.6299,,1,0.8,
-52.7627,-54.8224,,877,,1096,1109,-41.6299,,2,0.8,
-52.7627,-54.8224,,878,,1097,1111,-41.6299,,1,0.8,
-52.7627,-50.6564,,879,,1098,1112,-41.6299,,2,0.8,
-52.7627,-49.8296,,880,,1099,1113,-41.6299,,1,0.8,
-52.7627,-50.6564,,881,,1101,1114,-41.6299,,2,0.8,
-52.7627,-53.1301,,882,,1102,1116,-41.6299,,2,0.8,
-52.7627,-53.1301,,883,,1103,1117,-41.6299,,2,0.8,
-52.7627,-53.1301,,884,,1104,1118,-41.6299,,2,0.8,
-41.6299,-53.1301,,885,,1106,1119,-41.6299,,1,0.8,
-41.6299,-79.9112,,886,,1107,1121,-41.6299,,1,0.8,
-41.6299,-72.1513,,887,,1108,1122,-41.6299,,1,0.8,
-41.6299,-61.745,,888,,1109,1123,-41.6299,,2,0.8,
-41.6299,-61.745,,889,,1111,1124,-41.6299,,2,0.8,
-41.6299,-61.745,,890,,1112,1126,-41.6299,,2,0.8,
-41.6299,-61.745,,891,,1113,1127,-41.6299,,2,0.8,
-41.6299,-61.745,,892,,1114,1128,-41.6299,,2,0.8,
-41.6299,-61.745,,893,,1116,1129,-41.6299,,2,0.8,
-41.6299,-61.745,,894,,1117,1131,-41.6299,,2,0.8,
-41.6299,-61.745,,895,,1118,1132,-41.6299,,2,0.8,
-41.6299,-61.745,,896,,1119,1133,-41.6299,,2,0.8,
-41.6299,-61.745,,897,,1121,1134,-41.6299,,2,0.8,
-41.6299,-61.745,,898,,1122,1136,-41.6299,,2,0.8,
-41.6299,-61.745,,899,,1123,1137,-41.6299,,2,0.8,
-41.6299,-61.745,,900,,1124,1138,-41.6299,,2,0.8,
-41.6299,-61.745,,901,,1126,1139,-41.6299,,2,0.8,
-41.6299,-61.745,,902,,1127,1141,-41.6299,,2,0.8,
-41.6299,-61.745,,903,,1128,1142,-41.6299,,2,0.8,
-41.6299,-32.4902,,904,,1129,1143,-41.6299,,2,0.8,
-41.6299,-32.4902,,905,,1131,1144,-41.6299,,2,0.8,
-41.6299,-31.1442,,906,,1132,1146,-41.6299,,2,0.8,
-41.6299,-32.4902,,907,,1133,1147,-41.6299,,2,0.8,
-41.6299,-32.4902,,908,,1134,1148,-41.6299,,2,0.8,
-41.6299,-32.4902,,909,,1136,1149,-41.6299,,2,0.8,
-41.6299,-34.4448,,910,,1137,1151,-41.6299,,2,0.8,
-41.6299,-34.4448,,911,,1138,1152,-41.6299,,2,0.8,
-41.6299,-34.4448,,912,,1139,1153,-41.6299,,2,0.8,
-41.6299,-36.2831,,913,,1141,1154,-41.6299,,2,0.8,
-41.6299,-34.4448,,914,,1142,1156,-41.6299,,2,0.8,
-41.6299,-36.2831,,915,,1143,1157,-41.6299,,2,0.8,
-41.6299,-32.4902,,916,,1144,1158,-41.6299,,2,0.8,
-41.6299,-31.3793,,917,,1146,1159,-41.6299,,2,0.8,
-41.6299,-31.3793,,918,,1147,1161,-41.6299,,2,0.8,
-41.6299,-31.1442,,919,,1148,1162,-41.6299,,2,0.8,
-41.6299,-31.2858,,920,,1149,1163,-41.6299,,2,0.8,
-41.6299,-31.6099,,921,,1151,1164,-41.6299,,2,0.8,
-41.6299,-46.6348,,922,,1152,1166,-41.6299,,2,0.8,
-41.6299,-47.873,,923,,1153,1167,-41.6299,,2,0.8,
-41.6299,-48.1898,,924,,1154,1168,-41.6299,,2,0.8,
-41.6299,-48.1898,,925,,1156,1169,-41.6299,,2,0.8,
-41.6299,-48.8791,,926,,1157,1171,-41.6299,,2,0.8,
-41.6299,-49.8296,,927,,1158,1172,-41.6299,,1,0.8,
-41.6299,-49.8296,,928,,1159,1173,-41.6299,,2,0.8,
-41.6299,-50.9861,,929,,1161,1174,-41.6299,,2,0.8,
-41.6299,-50.9861,,930,,1162,1176,-41.6299,,2,0.8,
-41.6299,-51.401,,931,,1163,1177,-41.6299,,2,0.8,
-41.6299,-52.881,,932,,1164,1178,-41.6299,,2,0.8,
-41.6299,-59.181,,933,,1166,1179,-41.6299,,2,0.8,
-41.6299,-59.181,,934,,1167,1181,-41.6299,,2,0.8,
-41.6299,-60.4545,,935,,1168,1182,-41.6299,,2,0.8,
-41.6299,-61.745,,936,,1169,1183,-41.6299,,2,0.8,
-41.6299,,,937,,1171,,,,2,0.8,
-41.6299,,,938,,1172,,,,2,0.8,
-41.6299,,,939,,1173,,,,1,0.8,
-41.6299,,,940,,1174,,,,1,0.8,
-41.6299,,,941,,1176,,,,2,0.8,
-41.6299,,,942,,1177,,,,1,0.2,
-41.6299,,,943,,1178,,,,2,0.2,
-41.6299,,,944,,1179,,,,2,0.2,
-41.6299,,,945,,1181,,,,1,0.2,
-41.6299,,,946,,1182,,,,2,0.2,
-41.6299,,,947,,1183,,,,1,0.2,
-41.6299,,,948,,1184,,,,2,0.2,
-41.6299,,,949,,1186,,,,1,0.2,
-41.6299,,,950,,1187,,,,1,0.2,
-41.6299,,,951,,1188,,,,1,0.2,
-41.6299,,,952,,1189,,,,1,0.2,
-41.6299,,,953,,1191,,,,2,0.2,
-41.6299,,,954,,1192,,,,1,0.2,
-41.6299,,,955,,1193,,,,1,0.2,
-41.6299,,,956,,1194,,,,1,0.2,
-41.6299,,,957,,1196,,,,2,0.2,
-41.6299,,,958,,1197,,,,1,0.2,
-41.6299,,,959,,1198,,,,1,0.2,
-41.6299,,,960,,1199,,,,2,0.2,
-41.6299,,,961,,,,,,,,
-41.6299,,,962,,,,,,,,
-41.6299,,,963,,,,,,,,
-41.6299,,,964,,,,,,,,
-41.6299,,,965,,,,,,,,
-41.6299,,,966,,,,,,,,
-41.6299,,,967,,,,,,,,
-41.6299,,,968,,,,,,,,
-41.6299,,,969,,,,,,,,
-41.6299,,,970,,,,,,,,
-41.6299,,,971,,,,,,,,
-41.6299,,,972,,,,,,,,
-41.6299,,,973,,,,,,,,
-41.6299,,,974,,,,,,,,
-41.6299,,,975,,,,,,,,
-41.6299,,,976,,,,,,,,
-41.6299,,,977,,,,,,,,
-41.6299,,,978,,,,,,,,
-41.6299,,,979,,,,,,,,
-41.6299,,,980,,,,,,,,
-41.6299,,,981,,,,,,,,
-41.6299,,,982,,,,,,,,
-41.6299,,,983,,,,,,,,
-41.6299,,,984,,,,,,,,
-41.6299,,,985,,,,,,,,
-41.6299,,,986,,,,,,,,
-41.6299,,,987,,,,,,,,
-41.6299,,,988,,,,,,,,
-41.6299,,,989,,,,,,,,
-41.6299,,,990,,,,,,,,
-41.6299,,,991,,,,,,,,
-70.7273,,,992,,,,,,,,
-70.7273,,,993,,,,,,,,
-70.7273,,,994,,,,,,,,
-70.7273,,,995,,,,,,,,
-70.7273,,,996,,,,,,,,
-70.7273,,,997,,,,,,,,
-70.7273,,,998,,,,,,,,
-70.7273,,,999,,,,,,,,
-70.7273,,,1000,,,,,,,,
-70.7273,,,1001,,,,,,,,
-70.7273,,,1002,,,,,,,,
-70.7273,,,1003,,,,,,,,
-70.7273,,,1004,,,,,,,,
-70.7273,,,1005,,,,,,,,
-70.7273,,,1006,,,,,,,,
-70.7273,,,1007,,,,,,,,
-70.7273,,,1008,,,,,,,,
-70.7273,,,1009,,,,,,,,
-70.7273,,,1010,,,,,,,,
-70.7273,,,1011,,,,,,,,
-70.7273,,,1012,,,,,,,,
-70.7273,,,1013,,,,,,,,
-70.7273,,,1014,,,,,,,,
