"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
15.7478,42.9106,0.5,108,540,134,148,49.5727,-5.214,2,0.65,
15.7478,42.9106,15.5,109,545,136,149,49.5727,-5.214,2,0.65,
15.7478,42.9106,20,110,550,137,151,49.5727,-5.214,2,0.65,
15.7478,45.5299,16.5,111,555,138,152,49.5727,-5.214,2,0.65,
15.7478,45.5299,14,112,560,139,153,49.5727,-5.214,1,0.65,
15.7478,45.5299,21,113,565,141,154,49.5727,-5.214,2,0.65,
15.7478,45.5299,6,114,570,142,156,49.5727,-5.214,1,0.65,
15.7478,41.1195,14.5,115,575,143,157,49.5727,-5.214,2,0.65,
15.7478,41.1195,-0.5,116,580,144,158,49.5727,-5.214,2,0.65,
15.7478,41.1195,14.5,117,585,146,159,49.5727,-5.214,2,0.65,
15.7478,45.6946,8.5,118,590,147,161,49.5727,-5.214,1,0.65,
15.7478,48.881,8,119,595,148,162,49.5727,-5.214,2,0.65,
15.7478,53.2001,11,120,600,149,163,49.5727,-5.214,2,0.65,
49.5727,53.2001,15,121,605,151,164,49.5727,-5.214,1,0.65,
49.5727,67.3347,10,122,610,152,166,49.5727,-5.214,2,0.65,
49.5727,67.3347,22,123,615,153,167,49.5727,-5.214,2,0.65,
49.5727,67.3347,9.5,124,620,154,168,49.5727,49.5727,2,0.65,
49.5727,65.6629,15.5,125,625,156,169,49.5727,49.5727,2,0.65,
49.5727,65.6629,4.5,126,630,157,171,49.5727,49.5727,2,0.65,
49.5727,65.6629,14.5,127,635,158,172,49.5727,49.5727,2,0.65,
49.5727,64.81,4,128,640,159,173,49.5727,49.5727,2,0.65,
49.5727,50.7369,-11.5,129,645,161,174,49.5727,49.5727,2,0.65,
49.5727,50.7369,16,130,650,162,176,49.5727,49.5727,1,0.65,
49.5727,50.7369,18,131,655,163,177,49.5727,49.5727,2,0.65,
49.5727,50.7369,27,132,660,164,178,49.5727,49.5727,2,0.65,
49.5727,50.7369,46.5,133,665,166,179,49.5727,49.5727,2,0.65,
49.5727,50.7369,13.5,134,670,167,181,49.5727,49.5727,2,0.65,
49.5727,50.7369,16.5,135,675,168,182,49.5727,49.5727,2,0.65,
49.5727,50.7369,22.5,136,680,169,183,49.5727,49.5727,1,0.65,
49.5727,51.459,35,137,685,171,184,49.5727,49.5727,2,0.65,
49.5727,53.0135,-18,138,690,172,186,49.5727,49.5727,2,0.65,
49.5727,45.4449,1,139,695,173,187,49.5727,49.5727,2,0.65,
49.5727,44.0044,18,140,700,174,188,49.5727,49.5727,2,0.65,
49.5727,39.3291,19.5,141,705,176,189,49.5727,49.5727,2,0.65,
