"omCrit","estCrit","obsCrit","trial","OvTrial","wind","CovOmCrit","OvOmCrit",
-71.0078,-60.3536,,445,,569,-80.4077,,
-71.0078,-60.0542,,446,,571,-80.4077,,
-71.0078,-60.0542,,447,,572,-80.4077,,
-71.0078,-60.0542,,448,,573,-80.4077,,
-71.0078,-59.8663,,449,,574,-80.4077,,
-71.0078,-59.9195,,450,,576,-80.4077,,
-71.0078,-60.0542,,451,,577,-80.4077,,
-71.0078,-60.2439,,452,,578,-80.4077,,
-71.0078,-60.2439,,453,,579,-80.4077,,
-71.0078,-60.471,,454,,581,-80.4077,,
-71.0078,-60.7237,,455,,582,-80.4077,,
-71.0078,-60.7237,,456,,583,-80.4077,,
-71.0078,-60.7237,,457,,584,-80.4077,,
-80.4077,-61.612,,458,,586,-80.4077,,
-80.4077,-62.9146,,459,,587,-80.4077,,
-80.4077,-62.9146,,460,,588,-80.4077,,
-80.4077,-62.9146,,461,,589,-101.4581,,
-80.4077,-62.9146,,462,,591,-101.4581,,
-80.4077,-62.9146,,463,,592,-101.4581,,
-80.4077,-64.7814,,464,,593,-101.4581,,
-80.4077,-67.5065,,465,,594,-101.4581,,
-80.4077,-67.5065,,466,,596,-101.4581,,
-80.4077,-67.5065,,467,,597,-101.4581,,
-80.4077,-71.7696,,468,,598,-101.4581,,
-80.4077,-67.5065,,469,,599,-101.4581,,
-80.4077,-66.972,,470,,601,-101.4581,,
-80.4077,-66.972,,471,,602,-101.4581,,
-80.4077,-66.972,,472,,603,-101.4581,,
-80.4077,-66.972,,473,,604,-101.4581,,
-80.4077,-67.5065,,474,,606,-101.4581,,
-80.4077,-67.5065,,475,,607,-101.4581,,
-80.4077,-67.5065,,476,,608,-101.4581,,
-80.4077,-68.022,,477,,609,-101.4581,,
-80.4077,-68.022,,478,,611,-101.4581,,
-80.4077,-68.022,,479,,612,-101.4581,,
-80.4077,-68.5194,,480,,613,-101.4581,,
-80.4077,-72.879,,481,,614,-101.4581,,
-80.4077,-72.879,,482,,616,-101.4581,,
-80.4077,-89.4231,,483,,617,-101.4581,,
-80.4077,-85.1093,,484,,618,-101.4581,,
-80.4077,-87.6521,,485,,619,-101.4581,,
-80.4077,-87.6521,,486,,621,-101.4581,,
-80.4077,-87.6521,,487,,622,-101.4581,,
-80.4077,-87.6521,,488,,623,-101.4581,,
-80.4077,-87.6521,,489,,624,-101.4581,,
-80.4077,-87.6521,,490,,626,-101.4581,,
-80.4077,-84.8272,,491,,627,-101.4581,,
-80.4077,-85.7855,,492,,628,-101.4581,,
-80.4077,-88.5633,,493,,629,-101.4581,,
-80.4077,-87.6521,,494,,631,-101.4581,,
-80.4077,-92.8771,,495,,632,-101.4581,,
-80.4077,-87.6521,,496,,633,-101.4581,,
-80.4077,-84.8272,,497,,634,-101.4581,,
-80.4077,-82.8528,,498,,636,-101.4581,,
-80.4077,-82.8528,,499,,637,-101.4581,,
-80.4077,-82.8528,,500,,638,-101.4581,,
-80.4077,-82.8528,,501,,639,-101.4581,,
-80.4077,-82.8528,,502,,641,-101.4581,,
-80.4077,-82.8528,,503,,642,-101.4581,,
-80.4077,-82.8528,,504,,643,-101.4581,,
-80.4077,-80.4077,,505,,644,-101.4581,,
-80.4077,-80.4077,,506,,646,-101.4581,,
-80.4077,-82.8528,,507,,647,-101.4581,,
-80.4077,-84.8272,,508,,648,-101.4581,,
-80.4077,-82.3315,,509,,649,-101.4581,,
-80.4077,-82.3315,,510,,651,-101.4581,,
-80.4077,-82.3315,,511,,652,-101.4581,,
-80.4077,-84.8355,,512,,653,-101.4581,,
-80.4077,-84.8475,,513,,654,-101.4581,,
-80.4077,-84.8475,,514,,656,-101.4581,,
-80.4077,-84.8475,,515,,657,-101.4581,,
-80.4077,-83.439,,516,,658,-101.4581,,
-80.4077,-81.6371,,517,,659,-101.4581,,
-80.4077,-80.2013,,518,,661,-101.4581,,
-80.4077,-80.2013,,519,,662,-101.4581,,
-80.4077,-80.2013,,520,,663,-101.4581,,
-80.4077,-80.4077,,521,,664,-101.4581,,
-80.4077,-81.3457,,522,,666,-101.4581,,
-80.4077,-79.7879,,523,,667,-101.4581,,
-80.4077,-81.7488,,524,,668,-101.4581,,
-80.4077,-82.4531,,525,,669,-101.4581,,
-80.4077,-81.2665,,526,,671,-101.4581,,
-80.4077,-80.0637,,527,,672,-101.4581,,
-80.4077,-78.8702,,528,,673,-101.4581,,
-80.4077,-78.8702,,529,,674,-101.4581,,
-80.4077,-77.6098,,530,,676,-101.4581,,
-80.4077,-77.6098,,531,,677,-101.4581,,
-80.4077,-78.8702,,532,,678,-101.4581,,
-80.4077,-76.4384,,533,,679,-101.4581,,
-80.4077,-79.4697,,534,,681,-101.4581,,
-80.4077,-84.4792,,535,,682,-101.4581,,
-80.4077,-84.4792,,536,,683,-101.4581,,
-80.4077,-79.4697,,537,,684,-101.4581,,
-80.4077,-84.4792,,538,,686,-101.4581,,
-80.4077,-82.5096,,539,,687,-101.4581,,
-80.4077,-85.1082,,540,,688,-101.4581,,
-80.4077,-85.1082,,541,,689,-101.4581,,
-80.4077,-85.1082,,542,,691,-59.3573,,
-80.4077,-85.1082,,543,,692,-59.3573,,
-80.4077,-83.0735,,544,,693,-59.3573,,
-80.4077,-83.0735,,545,,694,-59.3573,,
-80.4077,-83.0735,,546,,696,-59.3573,,
-80.4077,-83.0735,,547,,697,-59.3573,,
-80.4077,-80.4077,,548,,698,-59.3573,,
-80.4077,-78.3664,,549,,699,-59.3573,,
-80.4077,-78.3664,,550,,701,-59.3573,,
-80.4077,-78.3664,,551,,702,-59.3573,,
-80.4077,-78.3664,,552,,703,-59.3573,,
-80.4077,-70.4719,,553,,704,-59.3573,,
-80.4077,-70.4719,,554,,706,-59.3573,,
-80.4077,-68.2414,,555,,707,-59.3573,,
-80.4077,-68.2414,,556,,708,-59.3573,,
-80.4077,-68.2414,,557,,709,-59.3573,,
-80.4077,-65.8638,,558,,711,-59.3573,,
-80.4077,-68.2414,,559,,712,-59.3573,,
-80.4077,-68.2414,,560,,713,-59.3573,,
-80.4077,-80.7877,,561,,714,-59.3573,,
-80.4077,-80.7877,,562,,716,-59.3573,,
-80.4077,-80.7877,,563,,717,-59.3573,,
-80.4077,-80.1681,,564,,718,-59.3573,,
-80.4077,-80.1681,,565,,719,-59.3573,,
-80.4077,-80.1681,,566,,721,-59.3573,,
-80.4077,-80.1681,,567,,722,-59.3573,,
-80.4077,-80.1681,,568,,723,-59.3573,,
-80.4077,-80.1681,,569,,724,-59.3573,,
-80.4077,-80.1681,,570,,726,-59.3573,,
-80.4077,-80.1681,,571,,727,-59.3573,,
-80.4077,-80.1681,,572,,728,-59.3573,,
-80.4077,-80.1681,,573,,729,-59.3573,,
-80.4077,-80.1681,,574,,731,-59.3573,,
-101.4581,-80.1681,,575,,732,-59.3573,,
-101.4581,-80.1681,,576,,733,-59.3573,,
-101.4581,-80.1681,,577,,734,-59.3573,,
-101.4581,-80.1681,,578,,736,-59.3573,,
-101.4581,-80.1681,,579,,737,-59.3573,,
-101.4581,-80.1681,,580,,738,-59.3573,,
-101.4581,-80.1681,,581,,739,-59.3573,,
-101.4581,-80.1681,,582,,741,-59.3573,,
-101.4581,-80.1681,,583,,742,-59.3573,,
-101.4581,-80.1681,,584,,743,-59.3573,,
-101.4581,-80.1681,,585,,744,-59.3573,,
-101.4581,-80.1681,,586,,746,-59.3573,,
-101.4581,-80.1681,,587,,747,-59.3573,,
-101.4581,-80.1681,,588,,748,-59.3573,,
-101.4581,-61.2749,,589,,749,-59.3573,,
-101.4581,-61.2749,,590,,751,-59.3573,,
-101.4581,-61.2749,,591,,752,-59.3573,,
-101.4581,-61.2749,,592,,753,-59.3573,,
-101.4581,-61.2749,,593,,754,-59.3573,,
-101.4581,-63.3204,,594,,756,-59.3573,,
-101.4581,-63.3204,,595,,757,-59.3573,,
-101.4581,-63.3204,,596,,758,-59.3573,,
-101.4581,-63.3204,,597,,759,-59.3573,,
-101.4581,-63.3204,,598,,761,-59.3573,,
-101.4581,-61.2749,,599,,762,-59.3573,,
-101.4581,-61.2749,,600,,763,-59.3573,,
-101.4581,-63.3204,,601,,764,-59.3573,,
-101.4581,-63.3204,,602,,766,-59.3573,,
-101.4581,-63.3204,,603,,767,-59.3573,,
-101.4581,-65.2442,,604,,768,-59.3573,,
-101.4581,-66.972,,605,,769,-59.3573,,
-101.4581,-68.5194,,606,,771,-59.3573,,
-101.4581,-68.5194,,607,,772,-59.3573,,
-101.4581,-63.3204,,608,,773,-59.3573,,
-101.4581,-64.3062,,609,,774,-59.3573,,
-101.4581,-61.9542,,610,,776,-59.3573,,
-101.4581,-62.6415,,611,,777,-59.3573,,
-101.4581,-62.6415,,612,,778,-59.3573,,
-101.4581,-62.6415,,613,,779,-59.3573,,
-101.4581,-61.2749,,614,,781,-59.3573,,
-101.4581,-61.2749,,615,,782,-59.3573,,
-101.4581,-60.5198,,616,,783,-59.3573,,
-101.4581,-60.1124,,617,,784,-59.3573,,
-101.4581,-59.9371,,618,,786,-59.3573,,
-101.4581,-59.9371,,619,,787,-59.3573,,
-101.4581,-66.9436,,620,,788,-59.3573,,
-101.4581,-66.9436,,621,,789,-59.3573,,
-101.4581,-66.9436,,622,,791,-59.3573,,
-101.4581,-68.1843,,623,,792,-59.3573,,
-101.4581,-68.1843,,624,,793,-59.3573,,
-101.4581,-67.5263,,625,,794,-59.3573,,
-101.4581,-67.5263,,626,,796,-59.3573,,
-101.4581,-68.9559,,627,,797,-71.0078,,
-101.4581,-70.3701,,628,,798,-71.0078,,
-101.4581,-78.258,,629,,799,-71.0078,,
-101.4581,-82.042,,630,,801,-71.0078,,
-101.4581,-82.042,,631,,802,-71.0078,,
-101.4581,-80.4077,,632,,803,-71.0078,,
-101.4581,-87.8236,,633,,804,-71.0078,,
-101.4581,-86.0423,,634,,806,-71.0078,,
-101.4581,-92.5409,,635,,807,-71.0078,,
-101.4581,-96.4358,,636,,808,-71.0078,,
-101.4581,-88.1191,,637,,809,-71.0078,,
-101.4581,-86.3421,,638,,811,-71.0078,,
-101.4581,-86.3421,,639,,812,-71.0078,,
-101.4581,-84.4792,,640,,813,-71.0078,,
-101.4581,-82.5096,,641,,814,-71.0078,,
-101.4581,-82.5096,,642,,816,-71.0078,,
-101.4581,-84.4792,,643,,817,-71.0078,,
-101.4581,-80.4077,,644,,818,-71.0078,,
-101.4581,-80.4077,,645,,819,-71.0078,,
-101.4581,-82.3524,,646,,821,-71.0078,,
-101.4581,-80.4077,,647,,822,-71.0078,,
-101.4581,-80.4077,,648,,823,-71.0078,,
-101.4581,-75.48,,649,,824,-71.0078,,
-101.4581,-75.48,,650,,826,-71.0078,,
-101.4581,-73.8148,,651,,827,-71.0078,,
-101.4581,-72.1452,,652,,828,-71.0078,,
-101.4581,-64.2507,,653,,829,-71.0078,,
-101.4581,-62.5443,,654,,831,-71.0078,,
-101.4581,-62.0649,,655,,832,-71.0078,,
-101.4581,-69.9594,,656,,833,-71.0078,,
-101.4581,-73.302,,657,,834,-71.0078,,
-101.4581,-75.9678,,658,,836,-71.0078,,
-101.4581,-75.9678,,659,,837,-71.0078,,
-101.4581,-73.302,,660,,838,-71.0078,,
-101.4581,-73.2548,,661,,839,-71.0078,,
-101.4581,-73.2548,,662,,841,-71.0078,,
-101.4581,-74.7106,,663,,842,-71.0078,,
-101.4581,-74.7106,,664,,843,-71.0078,,
-101.4581,-74.7106,,665,,844,-71.0078,,
-101.4581,-74.7106,,666,,846,-71.0078,,
-101.4581,-73.2548,,667,,847,-71.0078,,
-101.4581,-73.2548,,668,,848,-71.0078,,
-101.4581,-73.2548,,669,,849,-71.0078,,
-101.4581,-78.1453,,670,,851,-71.0078,,
-101.4581,-78.1453,,671,,852,-71.0078,,
-101.4581,-78.1453,,672,,853,-71.0078,,
-101.4581,-75.7061,,673,,854,-71.0078,,
-101.4581,-78.1453,,674,,856,-71.0078,,
-101.4581,-80.4077,,675,,857,-71.0078,,
-101.4581,-80.4077,,676,,858,-71.0078,,
-59.3573,-80.4077,,677,,859,-71.0078,,
-59.3573,-82.5096,,678,,861,-71.0078,,
-59.3573,-80.4077,,679,,862,-71.0078,,
-59.3573,-76.2011,,680,,863,-71.0078,,
-59.3573,-70.4719,,681,,864,-71.0078,,
-59.3573,-68.5194,,682,,866,-71.0078,,
-59.3573,-68.5194,,683,,867,-71.0078,,
-59.3573,-69.9133,,684,,868,-71.0078,,
-59.3573,-71.1786,,685,,869,-71.0078,,
-59.3573,-65.2442,,686,,871,-71.0078,,
-59.3573,-71.1786,,687,,872,-71.0078,,
-59.3573,-71.1786,,688,,873,-71.0078,,
-59.3573,-71.1786,,689,,874,-71.0078,,
-59.3573,-71.1786,,690,,876,-71.0078,,
-59.3573,-71.1786,,691,,877,-71.0078,,
-59.3573,-72.3358,,692,,878,-71.0078,,
-59.3573,-65.2442,,693,,879,-71.0078,,
-59.3573,-65.2442,,694,,881,-71.0078,,
-59.3573,-62.6415,,695,,882,-71.0078,,
-59.3573,-61.2749,,696,,883,-71.0078,,
-59.3573,-67.2946,,697,,884,-71.0078,,
-59.3573,-66.2222,,698,,886,-71.0078,,
-59.3573,-65.0662,,699,,887,-71.0078,,
-59.3573,-65.0662,,700,,888,-71.0078,,
-59.3573,-66.2222,,701,,889,-71.0078,,
-59.3573,-66.2222,,702,,891,-71.0078,,
-59.3573,-67.5263,,703,,892,-71.0078,,
-59.3573,-68.1843,,704,,893,-71.0078,,
-59.3573,-67.9383,,705,,894,-71.0078,,
-59.3573,-69.1485,,706,,896,-71.0078,,
-59.3573,-70.5486,,707,,897,-71.0078,,
-59.3573,-69.5827,,708,,898,-71.0078,,
-59.3573,-70.504,,709,,899,-71.0078,,
-59.3573,-76.0475,,710,,901,-71.0078,,
-59.3573,-77.3764,,711,,902,-71.0078,,
-59.3573,-80.4077,,712,,903,-71.0078,,
-59.3573,-81.4506,,713,,904,-71.0078,,
-59.3573,-81.4506,,714,,906,-71.0078,,
-59.3573,-81.243,,715,,907,-89.8076,,
-59.3573,-82.387,,716,,908,-89.8076,,
-59.3573,-82.387,,717,,909,-89.8076,,
-59.3573,-84.1142,,718,,911,-89.8076,,
-59.3573,-84.1142,,719,,912,-89.8076,,
-59.3573,-84.1142,,720,,913,-89.8076,,
-59.3573,-83.439,,721,,914,-89.8076,,
-59.3573,-83.439,,722,,916,-89.8076,,
-59.3573,-84.8355,,723,,917,-89.8076,,
-59.3573,-85.7855,,724,,918,-89.8076,,
-59.3573,-87.5606,,725,,919,-89.8076,,
-59.3573,-91.8236,,726,,921,-89.8076,,
-59.3573,-99.8421,,727,,922,-89.8076,,
-59.3573,-99.8421,,728,,923,-89.8076,,
-59.3573,-99.6796,,729,,924,-89.8076,,
-59.3573,-99.6796,,730,,926,-89.8076,,
-59.3573,-99.6796,,731,,927,-89.8076,,
-59.3573,-99.8421,,732,,928,-89.8076,,
-59.3573,-99.8421,,733,,929,-89.8076,,
-59.3573,-99.8421,,734,,931,-89.8076,,
-59.3573,-99.8421,,735,,932,-89.8076,,
-59.3573,-94.9516,,736,,933,-89.8076,,
-59.3573,-94.9516,,737,,934,-89.8076,,
-59.3573,-97.495,,738,,936,-89.8076,,
-59.3573,-95.816,,739,,937,-89.8076,,
-59.3573,-95.816,,740,,938,-89.8076,,
-59.3573,-94.9516,,741,,939,-89.8076,,
-59.3573,-94.9516,,742,,941,-89.8076,,
-59.3573,-94.9516,,743,,942,-89.8076,,
-59.3573,-94.9516,,744,,943,-89.8076,,
-59.3573,-86.9331,,745,,944,-89.8076,,
-59.3573,-84.6143,,746,,946,-89.8076,,
-59.3573,-80.4077,,747,,947,-89.8076,,
-59.3573,-80.4077,,748,,948,-89.8076,,
-59.3573,-82.67,,749,,949,-89.8076,,
-59.3573,-82.67,,750,,951,-89.8076,,
-59.3573,-82.67,,751,,952,-89.8076,,
-59.3573,-80.4077,,752,,953,-89.8076,,
-59.3573,-67.5065,,753,,954,-89.8076,,
-59.3573,-66.972,,754,,956,-89.8076,,
-59.3573,-66.972,,755,,957,-89.8076,,
-59.3573,-64.3062,,756,,958,-89.8076,,
-59.3573,-75.7072,,757,,959,-89.8076,,
-59.3573,-75.7072,,758,,961,-89.8076,,
-59.3573,-75.7072,,759,,962,-89.8076,,
-59.3573,-75.94,,760,,963,-89.8076,,
-59.3573,-74.7106,,761,,964,-89.8076,,
-59.3573,-72.836,,762,,966,-89.8076,,
-59.3573,-74.7106,,763,,967,-89.8076,,
-59.3573,-74.7106,,764,,968,-89.8076,,
-59.3573,-73.98,,765,,969,-89.8076,,
-59.3573,-72.836,,766,,971,-89.8076,,
-59.3573,-72.1322,,767,,972,-89.8076,,
-59.3573,-72.1322,,768,,973,-89.8076,,
-59.3573,-72.836,,769,,974,-89.8076,,
-59.3573,-72.836,,770,,976,-89.8076,,
-59.3573,-73.98,,771,,977,-89.8076,,
-59.3573,-72.1746,,772,,978,-89.8076,,
-59.3573,-71.1316,,773,,979,-89.8076,,
-59.3573,-70.5486,,774,,981,-89.8076,,
-59.3573,-69.1485,,775,,982,-89.8076,,
-59.3573,-69.1485,,776,,983,-89.8076,,
-59.3573,-69.1485,,777,,984,-89.8076,,
-59.3573,-69.1485,,778,,986,-89.8076,,
-59.3573,-68.1843,,779,,987,-89.8076,,
-59.3573,-66.9436,,780,,988,-89.8076,,
-59.3573,-66.9436,,781,,989,-89.8076,,
-59.3573,-68.1843,,782,,991,-89.8076,,
-71.0078,-67.5263,,783,,992,-89.8076,,
-71.0078,-66.2222,,784,,993,-89.8076,,
-71.0078,-65.8861,,785,,994,-89.8076,,
-71.0078,-65.8861,,786,,996,-89.8076,,
-71.0078,-65.0662,,787,,997,-89.8076,,
-71.0078,-64.595,,788,,998,-89.8076,,
-71.0078,-64.595,,789,,999,-89.8076,,
-71.0078,-63.4484,,790,,1001,-89.8076,,
-71.0078,-62.539,,791,,1002,-89.8076,,
-71.0078,-62.0649,,792,,1003,-89.8076,,
-71.0078,-62.5443,,793,,1004,-71.0078,,
-71.0078,-62.5443,,794,,1006,-71.0078,,
-71.0078,-65.8638,,795,,1007,-71.0078,,
-71.0078,-68.2414,,796,,1008,-71.0078,,
-71.0078,-65.8638,,797,,1009,-71.0078,,
-71.0078,-63.3204,,798,,1011,-71.0078,,
-71.0078,-65.8638,,799,,1012,-71.0078,,
-71.0078,-65.8638,,800,,1013,-71.0078,,
-71.0078,-63.3204,,801,,1014,-71.0078,,
-71.0078,-63.3204,,802,,1016,-71.0078,,
-71.0078,-63.3204,,803,,1017,-71.0078,,
-71.0078,-63.3204,,804,,1018,-71.0078,,
-71.0078,-63.3204,,805,,1019,-71.0078,,
-71.0078,-61.2749,,806,,1021,-71.0078,,
-71.0078,-61.2749,,807,,1022,-71.0078,,
-71.0078,-63.3204,,808,,1023,-71.0078,,
-71.0078,-80.1681,,809,,1024,-71.0078,,
-71.0078,-80.1681,,810,,1026,-71.0078,,
-71.0078,-80.1681,,811,,1027,-71.0078,,
-71.0078,-80.1681,,812,,1028,-71.0078,,
-71.0078,-80.1681,,813,,1029,-71.0078,,
-71.0078,-80.1681,,814,,1031,-71.0078,,
-71.0078,-80.7877,,815,,1032,-71.0078,,
-71.0078,-68.2414,,816,,1033,-71.0078,,
-71.0078,-70.4719,,817,,1034,-71.0078,,
-71.0078,-70.4719,,818,,1036,-71.0078,,
-71.0078,-70.4719,,819,,1037,-71.0078,,
-71.0078,-68.2414,,820,,1038,-71.0078,,
-71.0078,-68.2414,,821,,1039,-71.0078,,
-71.0078,-68.2414,,822,,1041,-71.0078,,
-71.0078,-65.8638,,823,,1042,-71.0078,,
-71.0078,-68.2414,,824,,1043,-71.0078,,
-71.0078,-70.4719,,825,,1044,-71.0078,,
-71.0078,-72.5859,,826,,1046,-71.0078,,
-71.0078,-72.5859,,827,,1047,-71.0078,,
-71.0078,-72.5859,,828,,1048,-71.0078,,
-71.0078,-72.5859,,829,,1049,-71.0078,,
-71.0078,-72.5859,,830,,1051,-71.0078,,
-71.0078,-72.5859,,831,,1052,-71.0078,,
-71.0078,-70.4719,,832,,1053,-71.0078,,
-71.0078,-68.2414,,833,,1054,-71.0078,,
-71.0078,-68.2414,,834,,1056,-71.0078,,
-71.0078,-68.5194,,835,,1057,-71.0078,,
-71.0078,-68.5194,,836,,1058,-71.0078,,
-71.0078,-69.9133,,837,,1059,-71.0078,,
-71.0078,-69.9133,,838,,1061,-71.0078,,
-71.0078,-68.5194,,839,,1062,-71.0078,,
-71.0078,-68.5194,,840,,1063,-71.0078,,
-71.0078,-68.5194,,841,,1064,-71.0078,,
-71.0078,-68.5194,,842,,1066,-71.0078,,
-71.0078,-68.5194,,843,,1067,-71.0078,,
-71.0078,-63.3204,,844,,1068,-71.0078,,
-71.0078,-63.3204,,845,,1069,-71.0078,,
-71.0078,-64.3062,,846,,1071,-71.0078,,
-71.0078,-64.3062,,847,,1072,-71.0078,,
-71.0078,-63.3204,,848,,1073,-71.0078,,
-71.0078,-63.3204,,849,,1074,-71.0078,,
-71.0078,-62.2981,,850,,1076,-71.0078,,
-71.0078,-63.3204,,851,,1077,-71.0078,,
-71.0078,-61.2749,,852,,1078,-71.0078,,
-71.0078,-61.2749,,853,,1079,-71.0078,,
-71.0078,-61.2749,,854,,1081,-71.0078,,
-71.0078,-60.3536,,855,,1082,-71.0078,,
-71.0078,-60.3536,,856,,1083,-71.0078,,
-71.0078,-60.3536,,857,,1084,-71.0078,,
-71.0078,-60.3536,,858,,1086,-71.0078,,
-71.0078,-60.0145,,859,,1087,-71.0078,,
-71.0078,-60.0145,,860,,1088,-71.0078,,
-71.0078,-60.0145,,861,,1089,-71.0078,,
-71.0078,-60.0145,,862,,1091,-71.0078,,
-71.0078,-60.3536,,863,,1092,-71.0078,,
-71.0078,-60.3536,,864,,1093,-71.0078,,
-71.0078,-61.2749,,865,,1094,-71.0078,,
-71.0078,-64.7088,,866,,1096,-71.0078,,
-71.0078,-64.7088,,867,,1097,-71.0078,,
-71.0078,-63.4484,,868,,1098,-71.0078,,
-71.0078,-64.1077,,869,,1099,-71.0078,,
-71.0078,-64.1077,,870,,1101,-71.0078,,
-71.0078,-65.0662,,871,,1102,-71.0078,,
-71.0078,-65.8861,,872,,1103,-71.0078,,
-71.0078,-65.0662,,873,,1104,-89.8076,,
-71.0078,-66.2222,,874,,1106,-89.8076,,
-71.0078,-67.2946,,875,,1107,-89.8076,,
-71.0078,-65.8907,,876,,1108,-89.8076,,
-71.0078,-66.2222,,877,,1109,-89.8076,,
-71.0078,-66.2222,,878,,1111,-89.8076,,
-71.0078,-66.2222,,879,,1112,-89.8076,,
-71.0078,-66.9436,,880,,1113,-89.8076,,
-71.0078,-66.9436,,881,,1114,-89.8076,,
-71.0078,-68.1843,,882,,1116,-89.8076,,
-71.0078,-68.1843,,883,,1117,-89.8076,,
-71.0078,-69.1485,,884,,1118,-89.8076,,
-71.0078,-69.1485,,885,,1119,-89.8076,,
-71.0078,-70.5486,,886,,1121,-89.8076,,
-71.0078,-76.021,,887,,1122,-89.8076,,
-71.0078,-76.021,,888,,1123,-89.8076,,
-71.0078,-76.9537,,889,,1124,-89.8076,,
-71.0078,-71.796,,890,,1126,-89.8076,,
-71.0078,-78.0172,,891,,1127,-89.8076,,
-71.0078,-79.8247,,892,,1128,-89.8076,,
-89.8076,-80.4077,,893,,1129,-89.8076,,
-89.8076,-80.4077,,894,,1131,-89.8076,,
-89.8076,-79.3375,,895,,1132,-89.8076,,
-89.8076,-80.7516,,896,,1133,-89.8076,,
-89.8076,-80.7516,,897,,1134,-89.8076,,
-89.8076,-80.7516,,898,,1136,-89.8076,,
-89.8076,-81.4006,,899,,1137,-89.8076,,
-89.8076,-82.3522,,900,,1138,-89.8076,,
-89.8076,-84.6784,,901,,1139,-89.8076,,
-89.8076,-85.1657,,902,,1141,-89.8076,,
-89.8076,-85.1657,,903,,1142,-89.8076,,
-89.8076,-85.1657,,904,,1143,-89.8076,,
-89.8076,-85.6373,,905,,1144,-89.8076,,
-89.8076,-85.6373,,906,,1146,-89.8076,,
-89.8076,-85.6122,,907,,1147,-89.8076,,
-89.8076,-89.6838,,908,,1148,-89.8076,,
-89.8076,-89.627,,909,,1149,-89.8076,,
-89.8076,-89.627,,910,,1151,-89.8076,,
-89.8076,-89.627,,911,,1152,-89.8076,,
-89.8076,-89.627,,912,,1153,-89.8076,,
-89.8076,-97.3669,,913,,1154,-89.8076,,
-89.8076,-97.3669,,914,,1156,-89.8076,,
-89.8076,-97.3669,,915,,1157,-89.8076,,
-89.8076,-97.5055,,916,,1158,-89.8076,,
-89.8076,-97.5055,,917,,1159,-89.8076,,
-89.8076,-98.7505,,918,,1161,-89.8076,,
-89.8076,-99.6796,,919,,1162,-89.8076,,
-89.8076,-98.7505,,920,,1163,-89.8076,,
-89.8076,-98.7505,,921,,1164,-89.8076,,
-89.8076,-98.2764,,922,,1166,-89.8076,,
-89.8076,-98.7505,,923,,1167,-89.8076,,
-89.8076,-98.7505,,924,,1168,-89.8076,,
-89.8076,-98.7505,,925,,1169,-89.8076,,
-89.8076,-96.5647,,926,,1171,-89.8076,,
-89.8076,-94.8224,,927,,1172,-89.8076,,
-89.8076,-97.7399,,928,,1173,-89.8076,,
-89.8076,-96.754,,929,,1174,-89.8076,,
-89.8076,-96.754,,930,,1176,-89.8076,,
-89.8076,-95.816,,931,,1177,-89.8076,,
-89.8076,-98.4187,,932,,1178,-89.8076,,
-89.8076,-98.4187,,933,,1179,-89.8076,,
-89.8076,-93.073,,934,,1181,-89.8076,,
-89.8076,-93.073,,935,,1182,-89.8076,,
-89.8076,-85.5327,,936,,1183,-89.8076,,
-89.8076,,,937,,,,,
-89.8076,,,938,,,,,
-89.8076,,,939,,,,,
-89.8076,,,940,,,,,
-89.8076,,,941,,,,,
-89.8076,,,942,,,,,
-89.8076,,,943,,,,,
-89.8076,,,944,,,,,
-89.8076,,,945,,,,,
-89.8076,,,946,,,,,
-89.8076,,,947,,,,,
-89.8076,,,948,,,,,
-89.8076,,,949,,,,,
-89.8076,,,950,,,,,
-89.8076,,,951,,,,,
-89.8076,,,952,,,,,
-89.8076,,,953,,,,,
-89.8076,,,954,,,,,
-89.8076,,,955,,,,,
-89.8076,,,956,,,,,
-89.8076,,,957,,,,,
-89.8076,,,958,,,,,
-89.8076,,,959,,,,,
-89.8076,,,960,,,,,
-89.8076,,,961,,,,,
-89.8076,,,962,,,,,
-89.8076,,,963,,,,,
-89.8076,,,964,,,,,
-89.8076,,,965,,,,,
-89.8076,,,966,,,,,
-89.8076,,,967,,,,,
-89.8076,,,968,,,,,
-89.8076,,,969,,,,,
-89.8076,,,970,,,,,
-89.8076,,,971,,,,,
-89.8076,,,972,,,,,
-89.8076,,,973,,,,,
-89.8076,,,974,,,,,
-89.8076,,,975,,,,,
-89.8076,,,976,,,,,
-89.8076,,,977,,,,,
-89.8076,,,978,,,,,
-89.8076,,,979,,,,,
-89.8076,,,980,,,,,
-89.8076,,,981,,,,,
-89.8076,,,982,,,,,
-89.8076,,,983,,,,,
-89.8076,,,984,,,,,
-89.8076,,,985,,,,,
-89.8076,,,986,,,,,
-89.8076,,,987,,,,,
-89.8076,,,988,,,,,
-89.8076,,,989,,,,,
-89.8076,,,990,,,,,
-71.0078,,,991,,,,,
-71.0078,,,992,,,,,
-71.0078,,,993,,,,,
-71.0078,,,994,,,,,
-71.0078,,,995,,,,,
-71.0078,,,996,,,,,
-71.0078,,,997,,,,,
-71.0078,,,998,,,,,
-71.0078,,,999,,,,,
-71.0078,,,1000,,,,,
-71.0078,,,1001,,,,,
-71.0078,,,1002,,,,,
-71.0078,,,1003,,,,,
-71.0078,,,1004,,,,,
-71.0078,,,1005,,,,,
-71.0078,,,1006,,,,,
