"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
25.7555,8.816,18.5,83,415,103,117,35.3574,4.2527,1,0.65,
35.3574,25.7555,15,84,420,104,118,35.3574,4.2527,2,0.65,
35.3574,42.695,11,85,425,106,119,35.3574,4.2527,1,0.65,
35.3574,50.3973,12,86,430,107,121,35.3574,4.2527,2,0.65,
35.3574,49.6283,16,87,435,108,122,35.3574,4.2527,1,0.65,
35.3574,49.6283,23.5,88,440,109,123,35.3574,4.2527,1,0.65,
35.3574,50.3973,15,89,445,111,124,35.3574,4.2527,1,0.65,
35.3574,33.3308,13,90,450,112,126,35.3574,4.2527,2,0.65,
35.3574,33.3308,20.5,91,455,113,127,35.3574,4.2527,1,0.65,
35.3574,35.1272,14.5,92,460,114,128,35.3574,4.2527,1,0.65,
35.3574,36.9124,30,93,465,116,129,35.3574,4.2527,2,0.65,
35.3574,36.9124,17.5,94,470,117,131,35.3574,4.2527,2,0.65,
35.3574,36.9124,35,95,475,118,132,35.3574,4.2527,1,0.65,
35.3574,38.6954,26.5,96,480,119,133,35.3574,25.7555,2,0.65,
35.3574,30.7891,33,97,485,121,134,35.3574,25.7555,2,0.65,
35.3574,32.4618,38.5,98,490,122,136,35.3574,25.7555,2,0.65,
35.3574,32.4618,35.5,99,495,123,137,35.3574,25.7555,1,0.65,
35.3574,33.8855,37,100,500,124,138,35.3574,25.7555,1,0.65,
35.3574,31.0719,38,101,505,126,139,35.3574,25.7555,2,0.65,
35.3574,28.4963,39,102,510,127,141,35.3574,25.7555,2,0.65,
35.3574,27.3261,25,103,515,128,142,35.3574,25.7555,1,0.65,
35.3574,27.3261,42,104,520,129,143,35.3574,25.7555,2,0.65,
35.3574,25.7555,30,105,525,131,144,35.3574,25.7555,1,0.65,
35.3574,25.7555,40,106,530,132,146,35.3574,25.7555,2,0.65,
35.3574,25.7555,45,107,535,133,147,35.3574,25.7555,1,0.65,
35.3574,25.7555,37,108,540,134,148,35.3574,25.7555,2,0.65,
35.3574,24.376,35,109,545,136,149,35.3574,25.7555,2,0.65,
35.3574,18.0211,42,110,550,137,151,35.3574,25.7555,1,0.65,
35.3574,19.9359,41.5,111,555,138,152,35.3574,25.7555,1,0.65,
35.3574,22.0453,34,112,560,139,153,35.3574,25.7555,2,0.65,
35.3574,25.7555,39,113,565,141,154,35.3574,25.7555,1,0.65,
35.3574,27.0114,27.5,114,570,142,156,35.3574,25.7555,2,0.65,
35.3574,27.7774,44,115,575,143,157,35.3574,25.7555,2,0.65,
35.3574,26.8209,38,116,580,144,158,35.3574,25.7555,2,0.65,
35.3574,25.7555,24.5,117,585,146,159,35.3574,25.7555,2,0.65,
35.3574,24.8144,27,118,590,147,161,35.3574,25.7555,2,0.65,
35.3574,23.8741,32,119,595,148,162,35.3574,25.7555,2,0.65,
35.3574,23.8741,35,120,600,149,163,35.3574,4.2527,1,0.65,
35.3574,24.6623,20.5,121,605,151,164,35.3574,4.2527,2,0.65,
35.3574,22.6591,22,122,610,152,166,35.3574,4.2527,2,0.65,
35.3574,21.718,34.5,123,615,153,167,35.3574,4.2527,2,0.65,
35.3574,21.718,41.5,124,620,154,168,35.3574,4.2527,1,0.65,
35.3574,24.6623,26.5,125,625,156,169,35.3574,4.2527,1,0.65,
35.3574,26.1068,24.5,126,630,157,171,35.3574,4.2527,1,0.65,
35.3574,26.1068,20,127,635,158,172,35.3574,4.2527,1,0.65,
35.3574,27.3261,24.5,128,640,159,173,35.3574,4.2527,1,0.65,
35.3574,27.3261,13,129,645,161,174,35.3574,4.2527,1,0.65,
35.3574,27.3261,22,130,650,162,176,35.3574,4.2527,2,0.65,
35.3574,27.7418,19,131,655,163,177,35.3574,4.2527,1,0.65,
35.3574,30.118,11.5,132,660,164,178,35.3574,4.2527,2,0.65,
35.3574,30.118,13,133,665,166,179,35.3574,4.2527,1,0.65,
35.3574,31.0975,17,134,670,167,181,35.3574,4.2527,2,0.65,
35.3574,30.118,8.5,135,675,168,182,35.3574,4.2527,2,0.65,
35.3574,30.118,16,136,680,169,183,35.3574,4.2527,2,0.65,
35.3574,28.4831,28,137,685,171,184,35.3574,4.2527,2,0.65,
35.3574,28.4831,31,138,690,172,186,35.3574,4.2527,2,0.65,
35.3574,26.7137,20.5,139,695,173,187,35.3574,4.2527,1,0.65,
35.3574,25.7555,14.5,140,700,174,188,35.3574,4.2527,1,0.65,
35.3574,25.7555,38,141,705,176,189,35.3574,47.2583,1,0.65,
35.3574,27.3089,27,142,710,177,191,35.3574,47.2583,1,0.65,
35.3574,29.5416,33.5,143,715,178,192,35.3574,47.2583,2,0.65,
35.3574,29.5416,39,144,720,179,193,35.3574,47.2583,2,0.65,
35.3574,28.4963,29.5,145,725,181,194,35.3574,47.2583,2,0.65,
35.3574,28.4963,39.5,146,730,182,196,35.3574,47.2583,1,0.65,
35.3574,31.0719,32.5,147,735,183,197,35.3574,47.2583,2,0.65,
35.3574,31.0719,36.5,148,740,184,198,35.3574,47.2583,2,0.65,
35.3574,29.9633,37.5,149,745,186,199,35.3574,47.2583,2,0.65,
35.3574,29.9633,42,150,750,187,201,35.3574,47.2583,1,0.65,
35.3574,28.8519,31.5,151,755,188,202,35.3574,47.2583,2,0.65,
35.3574,28.8519,39,152,760,189,203,35.3574,47.2583,1,0.65,
35.3574,32.196,39.5,153,765,191,204,35.3574,47.2583,1,0.65,
35.3574,32.196,33,154,770,192,206,35.3574,47.2583,2,0.65,
35.3574,33.0139,34.5,155,775,193,207,35.3574,47.2583,2,0.65,
35.3574,33.0139,37.5,156,780,194,208,47.2583,47.2583,2,0.8,
35.3574,33.0139,39,157,785,196,209,47.2583,47.2583,2,0.8,
35.3574,32.196,48,158,790,197,211,47.2583,47.2583,1,0.8,
35.3574,33.0139,50,159,795,198,212,47.2583,47.2583,2,0.8,
35.3574,32.196,50,160,800,199,213,47.2583,47.2583,1,0.8,
35.3574,31.5751,30,161,805,201,214,47.2583,47.2583,2,0.8,
35.3574,28.8519,38,162,810,202,216,47.2583,47.2583,2,0.8,
35.3574,28.8519,38.5,163,815,203,217,47.2583,35.3574,1,0.8,
35.3574,31.5751,38,164,820,204,218,47.2583,35.3574,1,0.8,
35.3574,35.872,36,165,825,206,219,47.2583,35.3574,2,0.8,
35.3574,35.872,25,166,830,207,221,47.2583,35.3574,2,0.8,
35.3574,37.4168,43,167,835,208,222,47.2583,35.3574,2,0.8,
35.3574,37.4168,53,168,840,209,223,47.2583,35.3574,1,0.8,
35.3574,34.9647,57,169,845,211,224,47.2583,35.3574,2,0.8,
35.3574,34.9647,56,170,850,212,226,47.2583,35.3574,2,0.8,
35.3574,34.9647,36.5,171,855,213,227,47.2583,35.3574,2,0.8,
35.3574,32.4212,36.5,172,860,214,228,47.2583,35.3574,2,0.8,
35.3574,32.4212,39.5,173,865,216,229,47.2583,35.3574,2,0.8,
35.3574,32.4212,45,174,870,217,231,47.2583,35.3574,1,0.8,
35.3574,40.612,34.5,175,875,218,232,47.2583,35.3574,2,0.8,
35.3574,40.612,43,176,880,219,233,47.2583,35.3574,2,0.8,
35.3574,43.2101,41.5,177,885,221,234,47.2583,35.3574,2,0.8,
35.3574,45.9043,35,178,890,222,236,47.2583,35.3574,2,0.8,
35.3574,45.9043,35.5,179,895,223,237,47.2583,35.3574,2,0.8,
35.3574,46.7383,36,180,900,224,238,47.2583,35.3574,2,0.8,
35.3574,46.7383,41.5,181,905,226,239,47.2583,35.3574,1,0.8,
35.3574,45.9043,40.5,182,910,227,241,47.2583,35.3574,2,0.8,
35.3574,46.7383,36,183,915,228,242,47.2583,35.3574,2,0.8,
35.3574,45.9043,39,184,920,229,243,47.2583,35.3574,2,0.8,
35.3574,45.9043,41,185,925,231,244,47.2583,16.1536,1,0.8,
35.3574,57.0284,28,186,930,232,246,47.2583,16.1536,2,0.8,
35.3574,57.0284,30.5,187,935,233,247,47.2583,16.1536,2,0.8,
35.3574,57.0284,19,188,940,234,248,47.2583,16.1536,2,0.8,
35.3574,57.0284,20.5,189,945,236,249,47.2583,16.1536,2,0.8,
35.3574,57.0284,19.5,190,950,237,251,47.2583,16.1536,2,0.8,
35.3574,54.939,17,191,955,238,252,47.2583,16.1536,2,0.8,
35.3574,54.939,24,192,960,239,253,47.2583,16.1536,2,0.8,
35.3574,52.9739,31,193,965,241,254,47.2583,16.1536,2,0.8,
47.2583,52.9739,22,194,970,242,256,47.2583,16.1536,2,0.8,
47.2583,51.2089,26.5,195,975,243,257,47.2583,16.1536,2,0.8,
47.2583,25.7555,21,196,980,244,258,47.2583,16.1536,2,0.8,
47.2583,13.3936,33.5,197,985,246,259,47.2583,16.1536,2,0.8,
47.2583,12.7298,21,198,990,247,261,47.2583,16.1536,2,0.8,
47.2583,12.7298,32.5,199,995,248,262,47.2583,16.1536,2,0.8,
47.2583,4.5991,32.5,200,1000,249,263,47.2583,16.1536,2,0.8,
47.2583,27.8407,27.5,201,1005,251,264,47.2583,16.1536,2,0.8,
47.2583,23.6084,31,202,1010,252,266,47.2583,16.1536,2,0.8,
47.2583,23.6084,35,203,1015,253,267,47.2583,16.1536,1,0.8,
47.2583,25.7555,30,204,1020,254,268,47.2583,16.1536,2,0.8,
47.2583,29.9633,36.5,205,1025,256,269,47.2583,16.1536,2,0.8,
47.2583,29.9633,40,206,1030,257,271,47.2583,25.7555,1,0.8,
47.2583,29.9633,36.5,207,1035,258,272,47.2583,25.7555,2,0.8,
47.2583,28.331,30.5,208,1040,259,273,47.2583,25.7555,2,0.8,
47.2583,28.331,18.5,209,1045,261,274,47.2583,25.7555,2,0.8,
47.2583,29.8101,27.5,210,1050,262,276,47.2583,25.7555,2,0.8,
47.2583,30.118,23,211,1055,263,277,47.2583,25.7555,2,0.8,
47.2583,29.0169,24.5,212,1060,264,278,47.2583,25.7555,2,0.8,
47.2583,27.8449,26,213,1065,266,279,47.2583,25.7555,2,0.8,
