"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
70.8248,52.6154,76.5,148,740,184,198,70.8248,51.1039,1,0.65,
70.8248,52.6154,63.5,149,745,186,199,70.8248,51.1039,1,0.65,
70.8248,54.0775,65.5,150,750,187,201,70.8248,51.1039,1,0.65,
70.8248,59.9804,79,151,755,188,202,70.8248,51.1039,2,0.65,
70.8248,58.3194,77.5,152,760,189,203,70.8248,51.1039,2,0.65,
70.8248,59.3691,62,153,765,191,204,70.8248,51.1039,2,0.65,
70.8248,56.6432,53,154,770,192,206,70.8248,51.1039,2,0.65,
70.8248,54.9881,66.5,155,775,193,207,70.8248,51.1039,1,0.65,
70.8248,54.9881,64,156,780,194,208,70.8248,51.1039,2,0.65,
70.8248,53.461,46.5,157,785,196,209,70.8248,51.1039,1,0.65,
70.8248,53.5105,47.5,158,790,197,211,70.8248,51.1039,1,0.65,
70.8248,53.5105,52.5,159,795,198,212,70.8248,51.1039,1,0.65,
70.8248,53.461,46.5,160,800,199,213,38.8825,51.1039,2,0.2,
70.8248,52.4091,43.5,161,805,201,214,38.8825,51.1039,1,0.2,
70.8248,52.4091,58.5,162,810,202,216,38.8825,51.1039,2,0.2,
70.8248,53.3649,67,163,815,203,217,38.8825,51.1039,1,0.2,
70.8248,53.3649,70,164,820,204,218,38.8825,51.1039,1,0.2,
70.8248,53.3649,54.5,165,825,206,219,38.8825,51.1039,1,0.2,
70.8248,53.3649,65,166,830,207,221,38.8825,60.9643,1,0.2,
70.8248,53.3649,32.5,167,835,208,222,38.8825,60.9643,1,0.2,
70.8248,53.3649,79,168,840,209,223,38.8825,60.9643,2,0.2,
70.8248,51.5072,60,169,845,211,224,38.8825,60.9643,1,0.2,
70.8248,51.5072,57,170,850,212,226,38.8825,60.9643,1,0.2,
70.8248,48.989,59.5,171,855,213,227,38.8825,60.9643,1,0.2,
70.8248,48.989,67.5,172,860,214,228,38.8825,60.9643,1,0.2,
70.8248,48.989,63,173,865,216,229,38.8825,60.9643,2,0.2,
70.8248,51.5072,67,174,870,217,231,38.8825,60.9643,2,0.2,
70.8248,43.0398,56.5,175,875,218,232,38.8825,60.9643,1,0.2,
70.8248,43.0398,64.5,176,880,219,233,38.8825,60.9643,2,0.2,
70.8248,33.0131,62.5,177,885,221,234,38.8825,60.9643,1,0.2,
70.8248,28.8493,76,178,890,222,236,38.8825,60.9643,1,0.2,
70.8248,28.8493,52,179,895,223,237,38.8825,60.9643,1,0.2,
70.8248,42.2257,54.5,180,900,224,238,38.8825,60.9643,1,0.2,
70.8248,50.5754,44,181,905,226,239,38.8825,60.9643,1,0.2,
70.8248,48.989,74,182,910,227,241,38.8825,60.9643,1,0.2,
70.8248,48.989,69.5,183,915,228,242,38.8825,60.9643,1,0.2,
70.8248,50.5754,70.5,184,920,229,243,38.8825,60.9643,1,0.2,
70.8248,50.5754,70,185,925,231,244,38.8825,70.8248,1,0.2,
70.8248,50.5754,73.5,186,930,232,246,38.8825,70.8248,1,0.2,
70.8248,52.297,64.5,187,935,233,247,38.8825,70.8248,1,0.2,
70.8248,51.2337,75,188,940,234,248,38.8825,70.8248,1,0.2,
70.8248,55.5048,84.5,189,945,236,249,38.8825,70.8248,1,0.2,
70.8248,55.4784,64,190,950,237,251,38.8825,70.8248,1,0.2,
